label,mode,cyc,I,enable,op_and3_B,AN_and3_B,B_and3_B,Y_and3_B,op_slot_0_A,AN_slot_0_A,B_slot_0_A,Y_slot_0_A,op_slot_1_B,AN_slot_1_B,B_slot_1_B,Y_slot_1_B,op_slot_0_D,AN_slot_0_D,B_slot_0_D,Y_slot_0_D
t03_and3_B_k5,4,52,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,53,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,54,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,55,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,56,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,57,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,58,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,59,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,60,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,61,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,62,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,63,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
t03_and3_B_k5,4,64,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
t03_and3_B_k5,4,65,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
t03_and3_B_k5,4,66,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,67,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,68,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,69,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,70,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,71,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,72,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,73,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,74,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
t03_and3_B_k5,4,75,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,76,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,77,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,78,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,79,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,80,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,81,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,82,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,83,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,84,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,85,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
t03_and3_B_k5,4,86,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,87,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,88,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,89,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,90,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,91,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,92,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,93,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,94,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,95,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,96,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
t03_and3_B_k5,4,97,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,98,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,99,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,100,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,101,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,102,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,103,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,104,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,105,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,106,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,107,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
t03_and3_B_k5,4,108,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
t03_and3_B_k5,4,109,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
t03_and3_B_k5,4,110,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,111,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,112,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,113,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,114,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,115,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,116,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,117,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,118,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,119,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_and3_B_k5,4,120,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,2,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,3,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,4,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,5,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,6,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,7,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,8,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,9,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,10,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,11,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,12,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,13,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,14,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,15,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,16,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,17,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,18,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,19,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,20,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,21,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,22,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,23,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,24,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,25,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,26,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,27,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,28,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,29,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,30,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,31,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,32,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,33,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,34,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,35,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,36,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,37,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,38,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,39,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,40,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,41,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,42,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,43,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,44,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,45,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,46,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,47,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,48,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,49,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,50,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,51,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,52,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,53,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,54,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,55,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,56,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,57,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,58,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,59,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,60,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,61,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,62,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,63,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
t03_slot_0_A_k1,5,64,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
t03_slot_0_A_k1,5,65,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
t03_slot_0_A_k1,5,66,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,67,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,68,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,69,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,70,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,71,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,72,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,73,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,74,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
t03_slot_0_A_k1,5,75,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,76,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,77,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,78,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,79,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,80,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,81,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,82,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,83,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,84,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,85,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
t03_slot_0_A_k1,5,86,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,87,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,88,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,89,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,90,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,91,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,92,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,93,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,94,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,95,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,96,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
t03_slot_0_A_k1,5,97,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,98,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,99,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,100,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,101,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,102,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,103,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,104,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,105,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,106,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,107,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
t03_slot_0_A_k1,5,108,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
t03_slot_0_A_k1,5,109,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
t03_slot_0_A_k1,5,110,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,111,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,112,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,113,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,114,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,115,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,116,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,117,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,118,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,119,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k1,5,120,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,2,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,3,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,4,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,5,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,6,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,7,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,8,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,9,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,10,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,11,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,12,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,13,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,14,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,15,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,16,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,17,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,18,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,19,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,20,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,21,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,22,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,23,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,24,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,25,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,26,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,27,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,28,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,29,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,30,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,31,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,32,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,33,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,34,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,35,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,36,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,37,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,38,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,39,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,40,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,41,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,42,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,43,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,44,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,45,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,46,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,47,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,48,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,49,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,50,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,51,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,52,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,53,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,54,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,55,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,56,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,57,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,58,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,59,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,60,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,61,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,62,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,63,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0
t03_slot_0_A_k2,6,64,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0
t03_slot_0_A_k2,6,65,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0
t03_slot_0_A_k2,6,66,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,67,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,68,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,69,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,70,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,71,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
t03_slot_0_A_k2,6,72,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0
