mode,cyc,A,B,C,Y,and4_X
"I3eq_d02_@1,3,5",65,0,0,1,0,0
"I3eq_d02_@1,3,5",66,0,0,1,0,0
"I3eq_d02_@1,3,5",67,0,0,1,0,0
"I3eq_d02_@1,3,5",68,0,0,1,0,0
"I3eq_d02_@1,3,5",69,0,0,1,0,0
"I3eq_d02_@1,3,5",70,0,0,1,0,0
"I3eq_d02_@1,3,5",71,0,0,1,0,0
"I3eq_d02_@1,3,5",72,0,0,1,0,0
"I3eq_d02_@1,3,5",73,0,0,1,0,0
"I3eq_d02_@1,3,5",74,0,0,1,0,0
"I3eq_d02_@1,3,5",75,0,0,1,0,0
"I3eq_d02_@1,3,5",76,0,0,1,0,0
"I3eq_d02_@1,3,5",77,0,0,1,0,0
"I3eq_d02_@1,3,5",78,0,0,1,0,0
"I3eq_d02_@1,3,5",79,0,0,1,0,0
"I3eq_d02_@1,3,5",80,0,0,1,0,0
"I3eq_d02_@1,3,5",81,0,0,1,0,0
"I3eq_d02_@1,3,5",82,0,0,1,0,0
"I3eq_d02_@1,3,5",83,0,0,1,0,0
"I3eq_d02_@1,3,5",84,0,0,1,0,0
"I3eq_d02_@1,3,5",85,0,0,1,0,0
"I3eq_d02_@1,3,5",86,0,0,1,0,0
"I3eq_d02_@1,3,5",87,0,0,1,0,0
"I3eq_d02_@1,3,5",88,0,0,1,0,0
"I3eq_d02_@1,3,5",89,0,0,1,0,0
"I3eq_d02_@1,3,5",90,0,0,1,0,0
"I3eq_d02_@1,3,5",91,0,0,1,0,0
"I3eq_d02_@1,3,5",92,0,0,1,0,0
"I3eq_d02_@1,3,5",93,0,0,1,0,0
"I3eq_d02_@1,3,5",94,0,0,1,0,0
"I3eq_d02_@1,3,5",95,0,0,1,0,0
"I3eq_d02_@1,3,5",96,0,0,1,0,0
"I3eq_d02_@1,3,5",97,0,0,1,0,0
"I3eq_d02_@1,3,5",98,0,0,1,0,0
"I3eq_d02_@1,3,5",99,0,0,1,0,0
"I3eq_d02_@1,3,5",100,0,0,1,0,0
"I3eq_d02_@1,3,5",101,0,0,1,0,0
"I3eq_d02_@1,3,5",102,0,0,1,0,0
"I3eq_d02_@1,3,5",103,0,0,1,0,0
"I3eq_d02_@1,3,5",104,0,0,1,0,0
"I3eq_d02_@1,3,5",105,0,0,1,0,0
"I3eq_d02_@1,3,5",106,0,0,1,0,0
"I3eq_d02_@1,3,5",107,0,0,1,0,0
"I3eq_d02_@1,3,5",108,0,0,1,0,0
"I3eq_d02_@1,3,5",109,0,0,1,0,0
"I3eq_d02_@1,3,5",110,0,0,1,0,0
"I3eq_d02_@1,3,5",111,0,0,1,0,0
"I3eq_d02_@1,3,5",112,0,0,1,0,0
"I3eq_d02_@1,3,5",113,0,0,1,0,0
"I3eq_d02_@1,3,5",114,0,0,1,0,0
"I3eq_d02_@1,3,5",115,0,0,1,0,0
"I3eq_d02_@1,3,5",116,0,0,1,0,0
"I3eq_d02_@1,3,5",117,0,0,1,0,0
"I3eq_d02_@1,3,5",118,0,0,1,0,0
"I3eq_d02_@1,3,5",119,0,0,1,0,0
"I3eq_d02_@1,3,5",120,0,0,1,0,0
"I3eq_d03_@1,4,7",0,0,0,0,1,0
"I3eq_d03_@1,4,7",1,0,0,0,1,0
"I3eq_d03_@1,4,7",2,0,0,1,0,0
"I3eq_d03_@1,4,7",3,0,0,1,0,0
"I3eq_d03_@1,4,7",4,0,0,1,0,0
"I3eq_d03_@1,4,7",5,0,0,0,1,0
"I3eq_d03_@1,4,7",6,0,0,0,1,0
"I3eq_d03_@1,4,7",7,0,0,0,1,0
"I3eq_d03_@1,4,7",8,0,0,1,0,0
"I3eq_d03_@1,4,7",9,0,0,1,0,0
"I3eq_d03_@1,4,7",10,0,0,1,0,0
"I3eq_d03_@1,4,7",11,0,0,1,0,0
"I3eq_d03_@1,4,7",12,0,0,1,0,0
"I3eq_d03_@1,4,7",13,0,0,1,0,0
"I3eq_d03_@1,4,7",14,0,0,1,0,0
"I3eq_d03_@1,4,7",15,0,0,1,0,0
"I3eq_d03_@1,4,7",16,0,0,1,0,0
"I3eq_d03_@1,4,7",17,0,0,1,0,0
"I3eq_d03_@1,4,7",18,0,0,1,0,0
"I3eq_d03_@1,4,7",19,0,0,1,0,0
"I3eq_d03_@1,4,7",20,0,0,1,0,0
"I3eq_d03_@1,4,7",21,0,0,1,0,0
"I3eq_d03_@1,4,7",22,0,0,1,0,0
"I3eq_d03_@1,4,7",23,0,0,1,0,0
"I3eq_d03_@1,4,7",24,0,0,1,0,0
"I3eq_d03_@1,4,7",25,0,0,1,0,0
"I3eq_d03_@1,4,7",26,0,0,1,0,0
"I3eq_d03_@1,4,7",27,0,0,1,0,0
"I3eq_d03_@1,4,7",28,0,0,1,0,0
"I3eq_d03_@1,4,7",29,0,0,1,0,0
"I3eq_d03_@1,4,7",30,0,0,1,0,0
"I3eq_d03_@1,4,7",31,0,0,1,0,0
"I3eq_d03_@1,4,7",32,0,0,1,0,0
"I3eq_d03_@1,4,7",33,0,0,1,0,0
"I3eq_d03_@1,4,7",34,0,0,1,0,0
"I3eq_d03_@1,4,7",35,0,0,1,0,0
"I3eq_d03_@1,4,7",36,0,0,1,0,0
"I3eq_d03_@1,4,7",37,0,0,1,0,0
"I3eq_d03_@1,4,7",38,0,0,1,0,0
"I3eq_d03_@1,4,7",39,0,0,1,0,0
"I3eq_d03_@1,4,7",40,0,0,1,0,0
"I3eq_d03_@1,4,7",41,0,0,1,0,0
"I3eq_d03_@1,4,7",42,0,0,1,0,0
"I3eq_d03_@1,4,7",43,0,0,1,0,0
"I3eq_d03_@1,4,7",44,0,0,1,0,0
"I3eq_d03_@1,4,7",45,0,0,1,0,0
"I3eq_d03_@1,4,7",46,0,0,1,0,0
"I3eq_d03_@1,4,7",47,0,0,1,0,0
"I3eq_d03_@1,4,7",48,0,0,1,0,0
"I3eq_d03_@1,4,7",49,0,0,1,0,0
"I3eq_d03_@1,4,7",50,0,0,1,0,0
"I3eq_d03_@1,4,7",51,0,0,1,0,0
"I3eq_d03_@1,4,7",52,0,0,1,0,0
"I3eq_d03_@1,4,7",53,0,0,1,0,0
"I3eq_d03_@1,4,7",54,0,0,1,0,0
"I3eq_d03_@1,4,7",55,0,0,1,0,0
"I3eq_d03_@1,4,7",56,0,0,1,0,0
"I3eq_d03_@1,4,7",57,0,0,1,0,0
"I3eq_d03_@1,4,7",58,0,0,1,0,0
"I3eq_d03_@1,4,7",59,0,0,1,0,0
"I3eq_d03_@1,4,7",60,0,0,1,0,0
"I3eq_d03_@1,4,7",61,0,0,1,0,0
"I3eq_d03_@1,4,7",62,0,0,1,0,0
"I3eq_d03_@1,4,7",63,0,0,1,0,0
"I3eq_d03_@1,4,7",64,0,0,1,0,0
"I3eq_d03_@1,4,7",65,0,0,1,0,0
"I3eq_d03_@1,4,7",66,0,0,1,0,0
"I3eq_d03_@1,4,7",67,0,0,1,0,0
"I3eq_d03_@1,4,7",68,0,0,1,0,0
"I3eq_d03_@1,4,7",69,0,0,1,0,0
"I3eq_d03_@1,4,7",70,0,0,1,0,0
"I3eq_d03_@1,4,7",71,0,0,1,0,0
"I3eq_d03_@1,4,7",72,0,0,1,0,0
"I3eq_d03_@1,4,7",73,0,0,1,0,0
"I3eq_d03_@1,4,7",74,0,0,1,0,0
"I3eq_d03_@1,4,7",75,0,0,1,0,0
"I3eq_d03_@1,4,7",76,0,0,1,0,0
"I3eq_d03_@1,4,7",77,0,0,1,0,0
"I3eq_d03_@1,4,7",78,0,0,1,0,0
"I3eq_d03_@1,4,7",79,0,0,1,0,0
"I3eq_d03_@1,4,7",80,0,0,1,0,0
"I3eq_d03_@1,4,7",81,0,0,1,0,0
"I3eq_d03_@1,4,7",82,0,0,1,0,0
"I3eq_d03_@1,4,7",83,0,0,1,0,0
"I3eq_d03_@1,4,7",84,0,0,1,0,0
"I3eq_d03_@1,4,7",85,0,0,1,0,0
"I3eq_d03_@1,4,7",86,0,0,1,0,0
"I3eq_d03_@1,4,7",87,0,0,1,0,0
"I3eq_d03_@1,4,7",88,0,0,1,0,0
"I3eq_d03_@1,4,7",89,0,0,1,0,0
"I3eq_d03_@1,4,7",90,0,0,1,0,0
"I3eq_d03_@1,4,7",91,0,0,1,0,0
"I3eq_d03_@1,4,7",92,0,0,1,0,0
"I3eq_d03_@1,4,7",93,0,0,1,0,0
"I3eq_d03_@1,4,7",94,0,0,1,0,0
"I3eq_d03_@1,4,7",95,0,0,1,0,0
"I3eq_d03_@1,4,7",96,0,0,1,0,0
"I3eq_d03_@1,4,7",97,0,0,1,0,0
"I3eq_d03_@1,4,7",98,0,0,1,0,0
"I3eq_d03_@1,4,7",99,0,0,1,0,0
"I3eq_d03_@1,4,7",100,0,0,1,0,0
"I3eq_d03_@1,4,7",101,0,0,1,0,0
"I3eq_d03_@1,4,7",102,0,0,1,0,0
"I3eq_d03_@1,4,7",103,0,0,1,0,0
"I3eq_d03_@1,4,7",104,0,0,1,0,0
"I3eq_d03_@1,4,7",105,0,0,1,0,0
"I3eq_d03_@1,4,7",106,0,0,1,0,0
"I3eq_d03_@1,4,7",107,0,0,1,0,0
"I3eq_d03_@1,4,7",108,0,0,1,0,0
"I3eq_d03_@1,4,7",109,0,0,1,0,0
"I3eq_d03_@1,4,7",110,0,0,1,0,0
"I3eq_d03_@1,4,7",111,0,0,1,0,0
"I3eq_d03_@1,4,7",112,0,0,1,0,0
"I3eq_d03_@1,4,7",113,0,0,1,0,0
"I3eq_d03_@1,4,7",114,0,0,1,0,0
"I3eq_d03_@1,4,7",115,0,0,1,0,0
"I3eq_d03_@1,4,7",116,0,0,1,0,0
"I3eq_d03_@1,4,7",117,0,0,1,0,0
"I3eq_d03_@1,4,7",118,0,0,1,0,0
"I3eq_d03_@1,4,7",119,0,0,1,0,0
"I3eq_d03_@1,4,7",120,0,0,1,0,0
"I3eq_d04_@1,5,9",0,0,0,0,1,0
"I3eq_d04_@1,5,9",1,0,0,0,1,0
"I3eq_d04_@1,5,9",2,0,0,1,0,0
"I3eq_d04_@1,5,9",3,0,0,1,0,0
"I3eq_d04_@1,5,9",4,0,0,1,0,0
"I3eq_d04_@1,5,9",5,0,0,1,0,0
"I3eq_d04_@1,5,9",6,0,0,0,1,0
"I3eq_d04_@1,5,9",7,0,0,0,1,0
"I3eq_d04_@1,5,9",8,0,0,0,1,0
"I3eq_d04_@1,5,9",9,0,0,0,1,0
"I3eq_d04_@1,5,9",10,0,0,1,0,0
"I3eq_d04_@1,5,9",11,0,0,1,0,0
"I3eq_d04_@1,5,9",12,0,0,1,0,0
"I3eq_d04_@1,5,9",13,0,0,1,0,0
"I3eq_d04_@1,5,9",14,0,0,1,0,0
"I3eq_d04_@1,5,9",15,0,0,1,0,0
"I3eq_d04_@1,5,9",16,0,0,1,0,0
"I3eq_d04_@1,5,9",17,0,0,1,0,0
"I3eq_d04_@1,5,9",18,0,0,1,0,0
"I3eq_d04_@1,5,9",19,0,0,1,0,0
"I3eq_d04_@1,5,9",20,0,0,1,0,0
"I3eq_d04_@1,5,9",21,0,0,1,0,0
"I3eq_d04_@1,5,9",22,0,0,1,0,0
"I3eq_d04_@1,5,9",23,0,0,1,0,0
"I3eq_d04_@1,5,9",24,0,0,1,0,0
"I3eq_d04_@1,5,9",25,0,0,1,0,0
"I3eq_d04_@1,5,9",26,0,0,1,0,0
"I3eq_d04_@1,5,9",27,0,0,1,0,0
"I3eq_d04_@1,5,9",28,0,0,1,0,0
"I3eq_d04_@1,5,9",29,0,0,1,0,0
"I3eq_d04_@1,5,9",30,0,0,1,0,0
"I3eq_d04_@1,5,9",31,0,0,1,0,0
"I3eq_d04_@1,5,9",32,0,0,1,0,0
"I3eq_d04_@1,5,9",33,0,0,1,0,0
"I3eq_d04_@1,5,9",34,0,0,1,0,0
"I3eq_d04_@1,5,9",35,0,0,1,0,0
"I3eq_d04_@1,5,9",36,0,0,1,0,0
"I3eq_d04_@1,5,9",37,0,0,1,0,0
"I3eq_d04_@1,5,9",38,0,0,1,0,0
"I3eq_d04_@1,5,9",39,0,0,1,0,0
"I3eq_d04_@1,5,9",40,0,0,1,0,0
"I3eq_d04_@1,5,9",41,0,0,1,0,0
"I3eq_d04_@1,5,9",42,0,0,1,0,0
"I3eq_d04_@1,5,9",43,0,0,1,0,0
"I3eq_d04_@1,5,9",44,0,0,1,0,0
"I3eq_d04_@1,5,9",45,0,0,1,0,0
"I3eq_d04_@1,5,9",46,0,0,1,0,0
"I3eq_d04_@1,5,9",47,0,0,1,0,0
"I3eq_d04_@1,5,9",48,0,0,1,0,0
"I3eq_d04_@1,5,9",49,0,0,1,0,0
"I3eq_d04_@1,5,9",50,0,0,1,0,0
"I3eq_d04_@1,5,9",51,0,0,1,0,0
"I3eq_d04_@1,5,9",52,0,0,1,0,0
"I3eq_d04_@1,5,9",53,0,0,1,0,0
"I3eq_d04_@1,5,9",54,0,0,1,0,0
"I3eq_d04_@1,5,9",55,0,0,1,0,0
"I3eq_d04_@1,5,9",56,0,0,1,0,0
"I3eq_d04_@1,5,9",57,0,0,1,0,0
"I3eq_d04_@1,5,9",58,0,0,1,0,0
"I3eq_d04_@1,5,9",59,0,0,1,0,0
"I3eq_d04_@1,5,9",60,0,0,1,0,0
"I3eq_d04_@1,5,9",61,0,0,1,0,0
"I3eq_d04_@1,5,9",62,0,0,1,0,0
"I3eq_d04_@1,5,9",63,0,0,1,0,0
"I3eq_d04_@1,5,9",64,0,0,1,0,0
"I3eq_d04_@1,5,9",65,0,0,1,0,0
"I3eq_d04_@1,5,9",66,0,0,1,0,0
"I3eq_d04_@1,5,9",67,0,0,1,0,0
"I3eq_d04_@1,5,9",68,0,0,1,0,0
"I3eq_d04_@1,5,9",69,0,0,1,0,0
"I3eq_d04_@1,5,9",70,0,0,1,0,0
"I3eq_d04_@1,5,9",71,0,0,1,0,0
"I3eq_d04_@1,5,9",72,0,0,1,0,0
"I3eq_d04_@1,5,9",73,0,0,1,0,0
"I3eq_d04_@1,5,9",74,0,0,1,0,0
"I3eq_d04_@1,5,9",75,0,0,1,0,0
"I3eq_d04_@1,5,9",76,0,0,1,0,0
"I3eq_d04_@1,5,9",77,0,0,1,0,0
"I3eq_d04_@1,5,9",78,0,0,1,0,0
"I3eq_d04_@1,5,9",79,0,0,1,0,0
"I3eq_d04_@1,5,9",80,0,0,1,0,0
"I3eq_d04_@1,5,9",81,0,0,1,0,0
"I3eq_d04_@1,5,9",82,0,0,1,0,0
"I3eq_d04_@1,5,9",83,0,0,1,0,0
"I3eq_d04_@1,5,9",84,0,0,1,0,0
"I3eq_d04_@1,5,9",85,0,0,1,0,0
"I3eq_d04_@1,5,9",86,0,0,1,0,0
"I3eq_d04_@1,5,9",87,0,0,1,0,0
"I3eq_d04_@1,5,9",88,0,0,1,0,0
"I3eq_d04_@1,5,9",89,0,0,1,0,0
"I3eq_d04_@1,5,9",90,0,0,1,0,0
"I3eq_d04_@1,5,9",91,0,0,1,0,0
"I3eq_d04_@1,5,9",92,0,0,1,0,0
"I3eq_d04_@1,5,9",93,0,0,1,0,0
"I3eq_d04_@1,5,9",94,0,0,1,0,0
"I3eq_d04_@1,5,9",95,0,0,1,0,0
"I3eq_d04_@1,5,9",96,0,0,1,0,0
"I3eq_d04_@1,5,9",97,0,0,1,0,0
"I3eq_d04_@1,5,9",98,0,0,1,0,0
"I3eq_d04_@1,5,9",99,0,0,1,0,0
"I3eq_d04_@1,5,9",100,0,0,1,0,0
"I3eq_d04_@1,5,9",101,0,0,1,0,0
"I3eq_d04_@1,5,9",102,0,0,1,0,0
"I3eq_d04_@1,5,9",103,0,0,1,0,0
"I3eq_d04_@1,5,9",104,0,0,1,0,0
"I3eq_d04_@1,5,9",105,0,0,1,0,0
"I3eq_d04_@1,5,9",106,0,0,1,0,0
"I3eq_d04_@1,5,9",107,0,0,1,0,0
"I3eq_d04_@1,5,9",108,0,0,1,0,0
"I3eq_d04_@1,5,9",109,0,0,1,0,0
"I3eq_d04_@1,5,9",110,0,0,1,0,0
"I3eq_d04_@1,5,9",111,0,0,1,0,0
"I3eq_d04_@1,5,9",112,0,0,1,0,0
"I3eq_d04_@1,5,9",113,0,0,1,0,0
"I3eq_d04_@1,5,9",114,0,0,1,0,0
"I3eq_d04_@1,5,9",115,0,0,1,0,0
"I3eq_d04_@1,5,9",116,0,0,1,0,0
"I3eq_d04_@1,5,9",117,0,0,1,0,0
"I3eq_d04_@1,5,9",118,0,0,1,0,0
"I3eq_d04_@1,5,9",119,0,0,1,0,0
"I3eq_d04_@1,5,9",120,0,0,1,0,0
"I3eq_d05_@1,6,11",0,0,0,0,1,0
"I3eq_d05_@1,6,11",1,0,0,0,1,0
"I3eq_d05_@1,6,11",2,0,0,1,0,0
"I3eq_d05_@1,6,11",3,0,0,1,0,0
"I3eq_d05_@1,6,11",4,0,0,1,0,0
"I3eq_d05_@1,6,11",5,0,0,1,0,0
"I3eq_d05_@1,6,11",6,0,0,1,0,0
"I3eq_d05_@1,6,11",7,0,0,0,1,0
"I3eq_d05_@1,6,11",8,0,0,0,1,0
"I3eq_d05_@1,6,11",9,0,0,0,1,0
"I3eq_d05_@1,6,11",10,0,0,0,1,0
"I3eq_d05_@1,6,11",11,0,0,0,1,0
"I3eq_d05_@1,6,11",12,0,0,1,0,0
"I3eq_d05_@1,6,11",13,0,0,1,0,0
"I3eq_d05_@1,6,11",14,0,0,1,0,0
"I3eq_d05_@1,6,11",15,0,0,1,0,0
"I3eq_d05_@1,6,11",16,0,0,1,0,0
"I3eq_d05_@1,6,11",17,0,0,1,0,0
"I3eq_d05_@1,6,11",18,0,0,1,0,0
"I3eq_d05_@1,6,11",19,0,0,1,0,0
"I3eq_d05_@1,6,11",20,0,0,1,0,0
"I3eq_d05_@1,6,11",21,0,0,1,0,0
"I3eq_d05_@1,6,11",22,0,0,1,0,0
"I3eq_d05_@1,6,11",23,0,0,1,0,0
"I3eq_d05_@1,6,11",24,0,0,1,0,0
"I3eq_d05_@1,6,11",25,0,0,1,0,0
"I3eq_d05_@1,6,11",26,0,0,1,0,0
"I3eq_d05_@1,6,11",27,0,0,1,0,0
"I3eq_d05_@1,6,11",28,0,0,1,0,0
"I3eq_d05_@1,6,11",29,0,0,1,0,0
"I3eq_d05_@1,6,11",30,0,0,1,0,0
"I3eq_d05_@1,6,11",31,0,0,1,0,0
"I3eq_d05_@1,6,11",32,0,0,1,0,0
"I3eq_d05_@1,6,11",33,0,0,1,0,0
"I3eq_d05_@1,6,11",34,0,0,1,0,0
"I3eq_d05_@1,6,11",35,0,0,1,0,0
"I3eq_d05_@1,6,11",36,0,0,1,0,0
"I3eq_d05_@1,6,11",37,0,0,1,0,0
"I3eq_d05_@1,6,11",38,0,0,1,0,0
"I3eq_d05_@1,6,11",39,0,0,1,0,0
"I3eq_d05_@1,6,11",40,0,0,1,0,0
"I3eq_d05_@1,6,11",41,0,0,1,0,0
"I3eq_d05_@1,6,11",42,0,0,1,0,0
"I3eq_d05_@1,6,11",43,0,0,1,0,0
"I3eq_d05_@1,6,11",44,0,0,1,0,0
"I3eq_d05_@1,6,11",45,0,0,1,0,0
"I3eq_d05_@1,6,11",46,0,0,1,0,0
"I3eq_d05_@1,6,11",47,0,0,1,0,0
"I3eq_d05_@1,6,11",48,0,0,1,0,0
"I3eq_d05_@1,6,11",49,0,0,1,0,0
"I3eq_d05_@1,6,11",50,0,0,1,0,0
"I3eq_d05_@1,6,11",51,0,0,1,0,0
"I3eq_d05_@1,6,11",52,0,0,1,0,0
"I3eq_d05_@1,6,11",53,0,0,1,0,0
"I3eq_d05_@1,6,11",54,0,0,1,0,0
"I3eq_d05_@1,6,11",55,0,0,1,0,0
"I3eq_d05_@1,6,11",56,0,0,1,0,0
"I3eq_d05_@1,6,11",57,0,0,1,0,0
"I3eq_d05_@1,6,11",58,0,0,1,0,0
"I3eq_d05_@1,6,11",59,0,0,1,0,0
"I3eq_d05_@1,6,11",60,0,0,1,0,0
"I3eq_d05_@1,6,11",61,0,0,1,0,0
"I3eq_d05_@1,6,11",62,0,0,1,0,0
"I3eq_d05_@1,6,11",63,0,0,1,0,0
"I3eq_d05_@1,6,11",64,0,0,1,0,0
"I3eq_d05_@1,6,11",65,0,0,1,0,0
"I3eq_d05_@1,6,11",66,0,0,1,0,0
"I3eq_d05_@1,6,11",67,0,0,1,0,0
"I3eq_d05_@1,6,11",68,0,0,1,0,0
"I3eq_d05_@1,6,11",69,0,0,1,0,0
"I3eq_d05_@1,6,11",70,0,0,1,0,0
"I3eq_d05_@1,6,11",71,0,0,1,0,0
"I3eq_d05_@1,6,11",72,0,0,1,0,0
"I3eq_d05_@1,6,11",73,0,0,1,0,0
"I3eq_d05_@1,6,11",74,0,0,1,0,0
"I3eq_d05_@1,6,11",75,0,0,1,0,0
"I3eq_d05_@1,6,11",76,0,0,1,0,0
"I3eq_d05_@1,6,11",77,0,0,1,0,0
"I3eq_d05_@1,6,11",78,0,0,1,0,0
"I3eq_d05_@1,6,11",79,0,0,1,0,0
"I3eq_d05_@1,6,11",80,0,0,1,0,0
"I3eq_d05_@1,6,11",81,0,0,1,0,0
"I3eq_d05_@1,6,11",82,0,0,1,0,0
"I3eq_d05_@1,6,11",83,0,0,1,0,0
"I3eq_d05_@1,6,11",84,0,0,1,0,0
"I3eq_d05_@1,6,11",85,0,0,1,0,0
"I3eq_d05_@1,6,11",86,0,0,1,0,0
"I3eq_d05_@1,6,11",87,0,0,1,0,0
"I3eq_d05_@1,6,11",88,0,0,1,0,0
"I3eq_d05_@1,6,11",89,0,0,1,0,0
"I3eq_d05_@1,6,11",90,0,0,1,0,0
"I3eq_d05_@1,6,11",91,0,0,1,0,0
"I3eq_d05_@1,6,11",92,0,0,1,0,0
"I3eq_d05_@1,6,11",93,0,0,1,0,0
"I3eq_d05_@1,6,11",94,0,0,1,0,0
"I3eq_d05_@1,6,11",95,0,0,1,0,0
"I3eq_d05_@1,6,11",96,0,0,1,0,0
"I3eq_d05_@1,6,11",97,0,0,1,0,0
"I3eq_d05_@1,6,11",98,0,0,1,0,0
"I3eq_d05_@1,6,11",99,0,0,1,0,0
"I3eq_d05_@1,6,11",100,0,0,1,0,0
"I3eq_d05_@1,6,11",101,0,0,1,0,0
"I3eq_d05_@1,6,11",102,0,0,1,0,0
"I3eq_d05_@1,6,11",103,0,0,1,0,0
"I3eq_d05_@1,6,11",104,0,0,1,0,0
"I3eq_d05_@1,6,11",105,0,0,1,0,0
"I3eq_d05_@1,6,11",106,0,0,1,0,0
"I3eq_d05_@1,6,11",107,0,0,1,0,0
"I3eq_d05_@1,6,11",108,0,0,1,0,0
"I3eq_d05_@1,6,11",109,0,0,1,0,0
"I3eq_d05_@1,6,11",110,0,0,1,0,0
"I3eq_d05_@1,6,11",111,0,0,1,0,0
"I3eq_d05_@1,6,11",112,0,0,1,0,0
"I3eq_d05_@1,6,11",113,0,0,1,0,0
"I3eq_d05_@1,6,11",114,0,0,1,0,0
"I3eq_d05_@1,6,11",115,0,0,1,0,0
"I3eq_d05_@1,6,11",116,0,0,1,0,0
"I3eq_d05_@1,6,11",117,0,0,1,0,0
"I3eq_d05_@1,6,11",118,0,0,1,0,0
"I3eq_d05_@1,6,11",119,0,0,1,0,0
"I3eq_d05_@1,6,11",120,0,0,1,0,0
"I3eq_d06_@1,7,13",0,0,0,0,1,0
"I3eq_d06_@1,7,13",1,0,0,0,1,0
"I3eq_d06_@1,7,13",2,0,0,1,0,0
"I3eq_d06_@1,7,13",3,0,0,1,0,0
"I3eq_d06_@1,7,13",4,0,0,1,0,0
"I3eq_d06_@1,7,13",5,0,0,1,0,0
"I3eq_d06_@1,7,13",6,0,0,1,0,0
"I3eq_d06_@1,7,13",7,0,0,1,0,0
"I3eq_d06_@1,7,13",8,0,0,0,1,0
"I3eq_d06_@1,7,13",9,0,0,0,1,0
"I3eq_d06_@1,7,13",10,0,0,0,1,0
"I3eq_d06_@1,7,13",11,0,0,0,1,0
"I3eq_d06_@1,7,13",12,0,0,0,1,0
"I3eq_d06_@1,7,13",13,0,0,0,1,0
"I3eq_d06_@1,7,13",14,0,0,1,0,0
"I3eq_d06_@1,7,13",15,0,0,1,0,0
"I3eq_d06_@1,7,13",16,0,0,1,0,0
"I3eq_d06_@1,7,13",17,0,0,1,0,0
"I3eq_d06_@1,7,13",18,0,0,1,0,0
"I3eq_d06_@1,7,13",19,0,0,1,0,0
"I3eq_d06_@1,7,13",20,0,0,1,0,0
"I3eq_d06_@1,7,13",21,0,0,1,0,0
"I3eq_d06_@1,7,13",22,0,0,1,0,0
"I3eq_d06_@1,7,13",23,0,0,1,0,0
"I3eq_d06_@1,7,13",24,0,0,1,0,0
"I3eq_d06_@1,7,13",25,0,0,1,0,0
"I3eq_d06_@1,7,13",26,0,0,1,0,0
"I3eq_d06_@1,7,13",27,0,0,1,0,0
"I3eq_d06_@1,7,13",28,0,0,1,0,0
"I3eq_d06_@1,7,13",29,0,0,1,0,0
"I3eq_d06_@1,7,13",30,0,0,1,0,0
"I3eq_d06_@1,7,13",31,0,0,1,0,0
"I3eq_d06_@1,7,13",32,0,0,1,0,0
"I3eq_d06_@1,7,13",33,0,0,1,0,0
"I3eq_d06_@1,7,13",34,0,0,1,0,0
"I3eq_d06_@1,7,13",35,0,0,1,0,0
"I3eq_d06_@1,7,13",36,0,0,1,0,0
"I3eq_d06_@1,7,13",37,0,0,1,0,0
"I3eq_d06_@1,7,13",38,0,0,1,0,0
"I3eq_d06_@1,7,13",39,0,0,1,0,0
"I3eq_d06_@1,7,13",40,0,0,1,0,0
"I3eq_d06_@1,7,13",41,0,0,1,0,0
"I3eq_d06_@1,7,13",42,0,0,1,0,0
"I3eq_d06_@1,7,13",43,0,0,1,0,0
"I3eq_d06_@1,7,13",44,0,0,1,0,0
"I3eq_d06_@1,7,13",45,0,0,1,0,0
"I3eq_d06_@1,7,13",46,0,0,1,0,0
"I3eq_d06_@1,7,13",47,0,0,1,0,0
"I3eq_d06_@1,7,13",48,0,0,1,0,0
"I3eq_d06_@1,7,13",49,0,0,1,0,0
"I3eq_d06_@1,7,13",50,0,0,1,0,0
"I3eq_d06_@1,7,13",51,0,0,1,0,0
"I3eq_d06_@1,7,13",52,0,0,1,0,0
"I3eq_d06_@1,7,13",53,0,0,1,0,0
"I3eq_d06_@1,7,13",54,0,0,1,0,0
"I3eq_d06_@1,7,13",55,0,0,1,0,0
"I3eq_d06_@1,7,13",56,0,0,1,0,0
"I3eq_d06_@1,7,13",57,0,0,1,0,0
"I3eq_d06_@1,7,13",58,0,0,1,0,0
"I3eq_d06_@1,7,13",59,0,0,1,0,0
"I3eq_d06_@1,7,13",60,0,0,1,0,0
"I3eq_d06_@1,7,13",61,0,0,1,0,0
"I3eq_d06_@1,7,13",62,0,0,1,0,0
"I3eq_d06_@1,7,13",63,0,0,1,0,0
"I3eq_d06_@1,7,13",64,0,0,1,0,0
"I3eq_d06_@1,7,13",65,0,0,1,0,0
"I3eq_d06_@1,7,13",66,0,0,1,0,0
"I3eq_d06_@1,7,13",67,0,0,1,0,0
"I3eq_d06_@1,7,13",68,0,0,1,0,0
"I3eq_d06_@1,7,13",69,0,0,1,0,0
"I3eq_d06_@1,7,13",70,0,0,1,0,0
"I3eq_d06_@1,7,13",71,0,0,1,0,0
"I3eq_d06_@1,7,13",72,0,0,1,0,0
"I3eq_d06_@1,7,13",73,0,0,1,0,0
"I3eq_d06_@1,7,13",74,0,0,1,0,0
"I3eq_d06_@1,7,13",75,0,0,1,0,0
"I3eq_d06_@1,7,13",76,0,0,1,0,0
"I3eq_d06_@1,7,13",77,0,0,1,0,0
"I3eq_d06_@1,7,13",78,0,0,1,0,0
"I3eq_d06_@1,7,13",79,0,0,1,0,0
