mode,cyc,S,A0,A1,X,a31o_X,sticky_Q
I1_@12,71,0,1,0,1,1,1
I1_@12,72,0,1,0,1,1,1
I1_@12,73,0,1,0,1,1,1
I1_@12,74,0,1,0,1,1,1
I1_@12,75,0,1,0,1,1,1
I1_@12,76,0,1,0,1,1,1
I1_@12,77,0,1,0,1,1,1
I1_@12,78,0,1,0,1,1,1
I1_@12,79,0,1,0,1,1,1
I1_@12,80,0,1,0,1,1,1
I1_@12,81,0,1,0,1,1,1
I1_@12,82,0,1,0,1,1,1
I1_@12,83,0,1,0,1,1,1
I1_@12,84,0,1,0,1,1,1
I1_@12,85,0,1,0,1,1,1
I1_@12,86,0,1,0,1,1,1
I1_@12,87,0,1,0,1,1,1
I1_@12,88,0,1,0,1,1,1
I1_@12,89,0,1,0,1,1,1
I1_@12,90,0,1,0,1,1,1
I1_@12,91,0,1,0,1,1,1
I1_@12,92,0,1,0,1,1,1
I1_@12,93,0,1,0,1,1,1
I1_@12,94,0,1,0,1,1,1
I1_@12,95,0,1,0,1,1,1
I1_@12,96,0,1,0,1,1,1
I1_@12,97,0,1,0,1,1,1
I1_@12,98,0,1,0,1,1,1
I1_@12,99,0,1,0,1,1,1
I1_@12,100,0,1,0,1,1,1
I1_@12,101,0,1,0,1,1,1
I1_@12,102,0,1,0,1,1,1
I1_@12,103,0,1,0,1,1,1
I1_@12,104,0,1,0,1,1,1
I1_@12,105,0,1,0,1,1,1
I1_@12,106,0,1,0,1,1,1
I1_@12,107,0,1,0,1,1,1
I1_@12,108,0,1,0,1,1,1
I1_@12,109,0,1,0,1,1,1
I1_@12,110,0,1,0,1,1,1
I1_@12,111,0,1,0,1,1,1
I1_@12,112,0,1,0,1,1,1
I1_@12,113,0,1,0,1,1,1
I1_@12,114,0,1,0,1,1,1
I1_@12,115,0,1,0,1,1,1
I1_@12,116,0,1,0,1,1,1
I1_@12,117,0,1,0,1,1,1
I1_@12,118,0,1,0,1,1,1
I1_@12,119,0,1,0,1,1,1
I1_@12,120,0,1,0,1,1,1
I1_@13,0,0,1,0,1,0,0
I1_@13,1,0,1,0,1,0,0
I1_@13,2,0,1,0,1,0,0
I1_@13,3,0,1,0,1,0,0
I1_@13,4,0,1,0,1,0,0
I1_@13,5,0,1,0,1,0,0
I1_@13,6,0,1,0,1,0,0
I1_@13,7,0,1,0,1,0,0
I1_@13,8,0,1,0,1,0,0
I1_@13,9,0,1,0,1,0,0
I1_@13,10,0,1,0,1,1,0
I1_@13,11,0,1,0,1,1,1
I1_@13,12,0,1,0,1,1,1
I1_@13,13,0,1,1,1,1,1
I1_@13,14,0,1,1,1,1,1
I1_@13,15,0,1,1,1,1,1
I1_@13,16,0,1,1,1,1,1
I1_@13,17,0,1,1,1,1,1
I1_@13,18,0,1,1,1,1,1
I1_@13,19,0,1,1,1,1,1
I1_@13,20,0,1,1,1,1,1
I1_@13,21,0,1,1,1,1,1
I1_@13,22,0,1,0,1,1,1
I1_@13,23,0,1,0,1,1,1
I1_@13,24,0,1,0,1,1,1
I1_@13,25,0,1,0,1,1,1
I1_@13,26,0,1,0,1,1,1
I1_@13,27,0,1,0,1,1,1
I1_@13,28,0,1,0,1,1,1
I1_@13,29,0,1,0,1,1,1
I1_@13,30,0,1,0,1,1,1
I1_@13,31,0,1,0,1,1,1
I1_@13,32,0,1,0,1,1,1
I1_@13,33,0,1,0,1,1,1
I1_@13,34,0,1,0,1,1,1
I1_@13,35,0,1,0,1,1,1
I1_@13,36,0,1,0,1,1,1
I1_@13,37,0,1,0,1,1,1
I1_@13,38,0,1,0,1,1,1
I1_@13,39,0,1,0,1,1,1
I1_@13,40,0,1,0,1,1,1
I1_@13,41,0,1,0,1,1,1
I1_@13,42,0,1,0,1,1,1
I1_@13,43,0,1,0,1,1,1
I1_@13,44,0,1,0,1,1,1
I1_@13,45,0,1,0,1,1,1
I1_@13,46,0,1,0,1,1,1
I1_@13,47,0,1,0,1,1,1
I1_@13,48,0,1,0,1,1,1
I1_@13,49,0,1,0,1,1,1
I1_@13,50,0,1,0,1,1,1
I1_@13,51,0,1,0,1,1,1
I1_@13,52,0,1,0,1,1,1
I1_@13,53,0,1,0,1,1,1
I1_@13,54,0,1,0,1,1,1
I1_@13,55,0,1,0,1,1,1
I1_@13,56,0,1,0,1,1,1
I1_@13,57,0,1,0,1,1,1
I1_@13,58,0,1,0,1,1,1
I1_@13,59,0,1,0,1,1,1
I1_@13,60,0,1,0,1,1,1
I1_@13,61,0,1,0,1,1,1
I1_@13,62,0,1,0,1,1,1
I1_@13,63,0,1,0,1,1,1
I1_@13,64,0,1,0,1,1,1
I1_@13,65,0,1,0,1,1,1
I1_@13,66,0,1,0,1,1,1
I1_@13,67,0,1,0,1,1,1
I1_@13,68,0,1,0,1,1,1
I1_@13,69,0,1,0,1,1,1
I1_@13,70,0,1,0,1,1,1
I1_@13,71,0,1,0,1,1,1
I1_@13,72,0,1,0,1,1,1
I1_@13,73,0,1,0,1,1,1
I1_@13,74,0,1,0,1,1,1
I1_@13,75,0,1,0,1,1,1
I1_@13,76,0,1,0,1,1,1
I1_@13,77,0,1,0,1,1,1
I1_@13,78,0,1,0,1,1,1
I1_@13,79,0,1,0,1,1,1
I1_@13,80,0,1,0,1,1,1
I1_@13,81,0,1,0,1,1,1
I1_@13,82,0,1,0,1,1,1
I1_@13,83,0,1,0,1,1,1
I1_@13,84,0,1,0,1,1,1
I1_@13,85,0,1,0,1,1,1
I1_@13,86,0,1,0,1,1,1
I1_@13,87,0,1,0,1,1,1
I1_@13,88,0,1,0,1,1,1
I1_@13,89,0,1,0,1,1,1
I1_@13,90,0,1,0,1,1,1
I1_@13,91,0,1,0,1,1,1
I1_@13,92,0,1,0,1,1,1
I1_@13,93,0,1,0,1,1,1
I1_@13,94,0,1,0,1,1,1
I1_@13,95,0,1,0,1,1,1
I1_@13,96,0,1,0,1,1,1
I1_@13,97,0,1,0,1,1,1
I1_@13,98,0,1,0,1,1,1
I1_@13,99,0,1,0,1,1,1
I1_@13,100,0,1,0,1,1,1
I1_@13,101,0,1,0,1,1,1
I1_@13,102,0,1,0,1,1,1
I1_@13,103,0,1,0,1,1,1
I1_@13,104,0,1,0,1,1,1
I1_@13,105,0,1,0,1,1,1
I1_@13,106,0,1,0,1,1,1
I1_@13,107,0,1,0,1,1,1
I1_@13,108,0,1,0,1,1,1
I1_@13,109,0,1,0,1,1,1
I1_@13,110,0,1,0,1,1,1
I1_@13,111,0,1,0,1,1,1
I1_@13,112,0,1,0,1,1,1
I1_@13,113,0,1,0,1,1,1
I1_@13,114,0,1,0,1,1,1
I1_@13,115,0,1,0,1,1,1
I1_@13,116,0,1,0,1,1,1
I1_@13,117,0,1,0,1,1,1
I1_@13,118,0,1,0,1,1,1
I1_@13,119,0,1,0,1,1,1
I1_@13,120,0,1,0,1,1,1
I1_@14,0,0,1,0,1,0,0
I1_@14,1,0,1,0,1,0,0
I1_@14,2,0,1,0,1,0,0
I1_@14,3,0,1,0,1,0,0
I1_@14,4,0,1,0,1,0,0
I1_@14,5,0,1,0,1,0,0
I1_@14,6,0,1,0,1,0,0
I1_@14,7,0,1,0,1,0,0
I1_@14,8,0,1,0,1,0,0
I1_@14,9,0,1,0,1,0,0
I1_@14,10,0,1,0,1,1,0
I1_@14,11,0,1,0,1,1,1
I1_@14,12,0,1,0,1,1,1
I1_@14,13,0,1,0,1,1,1
I1_@14,14,0,1,1,1,1,1
I1_@14,15,0,1,1,1,1,1
I1_@14,16,0,1,1,1,1,1
I1_@14,17,0,1,1,1,1,1
I1_@14,18,0,1,1,1,1,1
I1_@14,19,0,1,1,1,1,1
I1_@14,20,0,1,1,1,1,1
I1_@14,21,0,1,1,1,1,1
I1_@14,22,0,1,0,1,1,1
I1_@14,23,0,1,0,1,1,1
I1_@14,24,0,1,0,1,1,1
I1_@14,25,0,1,0,1,1,1
I1_@14,26,0,1,0,1,1,1
I1_@14,27,0,1,0,1,1,1
I1_@14,28,0,1,0,1,1,1
I1_@14,29,0,1,0,1,1,1
I1_@14,30,0,1,0,1,1,1
I1_@14,31,0,1,0,1,1,1
I1_@14,32,0,1,0,1,1,1
I1_@14,33,0,1,0,1,1,1
I1_@14,34,0,1,0,1,1,1
I1_@14,35,0,1,0,1,1,1
I1_@14,36,0,1,0,1,1,1
I1_@14,37,0,1,0,1,1,1
I1_@14,38,0,1,0,1,1,1
I1_@14,39,0,1,0,1,1,1
I1_@14,40,0,1,0,1,1,1
I1_@14,41,0,1,0,1,1,1
I1_@14,42,0,1,0,1,1,1
I1_@14,43,0,1,0,1,1,1
I1_@14,44,0,1,0,1,1,1
I1_@14,45,0,1,0,1,1,1
I1_@14,46,0,1,0,1,1,1
I1_@14,47,0,1,0,1,1,1
I1_@14,48,0,1,0,1,1,1
I1_@14,49,0,1,0,1,1,1
I1_@14,50,0,1,0,1,1,1
I1_@14,51,0,1,0,1,1,1
I1_@14,52,0,1,0,1,1,1
I1_@14,53,0,1,0,1,1,1
I1_@14,54,0,1,0,1,1,1
I1_@14,55,0,1,0,1,1,1
I1_@14,56,0,1,0,1,1,1
I1_@14,57,0,1,0,1,1,1
I1_@14,58,0,1,0,1,1,1
I1_@14,59,0,1,0,1,1,1
I1_@14,60,0,1,0,1,1,1
I1_@14,61,0,1,0,1,1,1
I1_@14,62,0,1,0,1,1,1
I1_@14,63,0,1,0,1,1,1
I1_@14,64,0,1,0,1,1,1
I1_@14,65,0,1,0,1,1,1
I1_@14,66,0,1,0,1,1,1
I1_@14,67,0,1,0,1,1,1
I1_@14,68,0,1,0,1,1,1
I1_@14,69,0,1,0,1,1,1
I1_@14,70,0,1,0,1,1,1
I1_@14,71,0,1,0,1,1,1
I1_@14,72,0,1,0,1,1,1
I1_@14,73,0,1,0,1,1,1
I1_@14,74,0,1,0,1,1,1
I1_@14,75,0,1,0,1,1,1
I1_@14,76,0,1,0,1,1,1
I1_@14,77,0,1,0,1,1,1
I1_@14,78,0,1,0,1,1,1
I1_@14,79,0,1,0,1,1,1
I1_@14,80,0,1,0,1,1,1
I1_@14,81,0,1,0,1,1,1
I1_@14,82,0,1,0,1,1,1
I1_@14,83,0,1,0,1,1,1
I1_@14,84,0,1,0,1,1,1
I1_@14,85,0,1,0,1,1,1
I1_@14,86,0,1,0,1,1,1
I1_@14,87,0,1,0,1,1,1
I1_@14,88,0,1,0,1,1,1
I1_@14,89,0,1,0,1,1,1
I1_@14,90,0,1,0,1,1,1
I1_@14,91,0,1,0,1,1,1
I1_@14,92,0,1,0,1,1,1
I1_@14,93,0,1,0,1,1,1
I1_@14,94,0,1,0,1,1,1
I1_@14,95,0,1,0,1,1,1
I1_@14,96,0,1,0,1,1,1
I1_@14,97,0,1,0,1,1,1
I1_@14,98,0,1,0,1,1,1
I1_@14,99,0,1,0,1,1,1
I1_@14,100,0,1,0,1,1,1
I1_@14,101,0,1,0,1,1,1
I1_@14,102,0,1,0,1,1,1
I1_@14,103,0,1,0,1,1,1
I1_@14,104,0,1,0,1,1,1
I1_@14,105,0,1,0,1,1,1
I1_@14,106,0,1,0,1,1,1
I1_@14,107,0,1,0,1,1,1
I1_@14,108,0,1,0,1,1,1
I1_@14,109,0,1,0,1,1,1
I1_@14,110,0,1,0,1,1,1
I1_@14,111,0,1,0,1,1,1
I1_@14,112,0,1,0,1,1,1
I1_@14,113,0,1,0,1,1,1
I1_@14,114,0,1,0,1,1,1
I1_@14,115,0,1,0,1,1,1
I1_@14,116,0,1,0,1,1,1
I1_@14,117,0,1,0,1,1,1
I1_@14,118,0,1,0,1,1,1
I1_@14,119,0,1,0,1,1,1
I1_@14,120,0,1,0,1,1,1
"I2_d01_@2,3",0,0,1,0,1,0,0
"I2_d01_@2,3",1,0,1,0,1,0,0
"I2_d01_@2,3",2,0,1,1,1,0,0
"I2_d01_@2,3",3,0,0,1,0,0,0
"I2_d01_@2,3",4,1,1,0,0,0,0
"I2_d01_@2,3",5,1,1,0,0,0,0
"I2_d01_@2,3",6,1,1,0,0,0,0
"I2_d01_@2,3",7,1,1,0,0,0,0
"I2_d01_@2,3",8,1,1,0,0,0,0
"I2_d01_@2,3",9,1,1,0,0,0,0
"I2_d01_@2,3",10,1,1,0,0,0,0
"I2_d01_@2,3",11,0,1,0,1,0,0
"I2_d01_@2,3",12,0,1,0,1,0,0
"I2_d01_@2,3",13,0,1,0,1,0,0
"I2_d01_@2,3",14,0,1,0,1,0,0
"I2_d01_@2,3",15,0,1,0,1,0,0
"I2_d01_@2,3",16,0,1,0,1,0,0
"I2_d01_@2,3",17,0,1,0,1,0,0
"I2_d01_@2,3",18,0,1,0,1,0,0
"I2_d01_@2,3",19,0,1,0,1,0,0
"I2_d01_@2,3",20,0,1,0,1,0,0
"I2_d01_@2,3",21,0,1,0,1,1,0
"I2_d01_@2,3",22,0,1,0,1,1,1
"I2_d01_@2,3",23,0,1,0,1,1,1
"I2_d01_@2,3",24,0,1,0,1,1,1
"I2_d01_@2,3",25,0,1,0,1,1,1
"I2_d01_@2,3",26,0,1,0,1,1,1
"I2_d01_@2,3",27,0,1,0,1,1,1
"I2_d01_@2,3",28,0,1,0,1,1,1
"I2_d01_@2,3",29,0,1,0,1,1,1
"I2_d01_@2,3",30,0,1,0,1,1,1
"I2_d01_@2,3",31,0,1,0,1,1,1
"I2_d01_@2,3",32,0,1,0,1,1,1
"I2_d01_@2,3",33,0,1,0,1,1,1
"I2_d01_@2,3",34,0,1,0,1,1,1
"I2_d01_@2,3",35,0,1,0,1,1,1
"I2_d01_@2,3",36,0,1,0,1,1,1
"I2_d01_@2,3",37,0,1,0,1,1,1
"I2_d01_@2,3",38,0,1,0,1,1,1
"I2_d01_@2,3",39,0,1,0,1,1,1
"I2_d01_@2,3",40,0,1,0,1,1,1
"I2_d01_@2,3",41,0,1,0,1,1,1
"I2_d01_@2,3",42,0,1,0,1,1,1
"I2_d01_@2,3",43,0,1,0,1,1,1
"I2_d01_@2,3",44,0,1,0,1,1,1
"I2_d01_@2,3",45,0,1,0,1,1,1
"I2_d01_@2,3",46,0,1,0,1,1,1
"I2_d01_@2,3",47,0,1,0,1,1,1
"I2_d01_@2,3",48,0,1,0,1,1,1
"I2_d01_@2,3",49,0,1,0,1,1,1
"I2_d01_@2,3",50,0,1,0,1,1,1
"I2_d01_@2,3",51,0,1,0,1,1,1
"I2_d01_@2,3",52,0,1,0,1,1,1
"I2_d01_@2,3",53,0,1,0,1,1,1
"I2_d01_@2,3",54,0,1,0,1,1,1
"I2_d01_@2,3",55,0,1,0,1,1,1
"I2_d01_@2,3",56,0,1,0,1,1,1
"I2_d01_@2,3",57,0,1,0,1,1,1
"I2_d01_@2,3",58,0,1,0,1,1,1
"I2_d01_@2,3",59,0,1,0,1,1,1
"I2_d01_@2,3",60,0,1,0,1,1,1
"I2_d01_@2,3",61,0,1,0,1,1,1
"I2_d01_@2,3",62,0,1,0,1,1,1
"I2_d01_@2,3",63,0,1,0,1,1,1
"I2_d01_@2,3",64,0,1,0,1,1,1
"I2_d01_@2,3",65,0,1,0,1,1,1
"I2_d01_@2,3",66,0,1,0,1,1,1
"I2_d01_@2,3",67,0,1,0,1,1,1
"I2_d01_@2,3",68,0,1,0,1,1,1
"I2_d01_@2,3",69,0,1,0,1,1,1
"I2_d01_@2,3",70,0,1,0,1,1,1
"I2_d01_@2,3",71,0,1,0,1,1,1
"I2_d01_@2,3",72,0,1,0,1,1,1
"I2_d01_@2,3",73,0,1,0,1,1,1
"I2_d01_@2,3",74,0,1,0,1,1,1
"I2_d01_@2,3",75,0,1,0,1,1,1
"I2_d01_@2,3",76,0,1,0,1,1,1
"I2_d01_@2,3",77,0,1,0,1,1,1
"I2_d01_@2,3",78,0,1,0,1,1,1
"I2_d01_@2,3",79,0,1,0,1,1,1
"I2_d01_@2,3",80,0,1,0,1,1,1
"I2_d01_@2,3",81,0,1,0,1,1,1
"I2_d01_@2,3",82,0,1,0,1,1,1
"I2_d01_@2,3",83,0,1,0,1,1,1
"I2_d01_@2,3",84,0,1,0,1,1,1
"I2_d01_@2,3",85,0,1,0,1,1,1
"I2_d01_@2,3",86,0,1,0,1,1,1
"I2_d01_@2,3",87,0,1,0,1,1,1
"I2_d01_@2,3",88,0,1,0,1,1,1
"I2_d01_@2,3",89,0,1,0,1,1,1
"I2_d01_@2,3",90,0,1,0,1,1,1
"I2_d01_@2,3",91,0,1,0,1,1,1
"I2_d01_@2,3",92,0,1,0,1,1,1
"I2_d01_@2,3",93,0,1,0,1,1,1
"I2_d01_@2,3",94,0,1,0,1,1,1
"I2_d01_@2,3",95,0,1,0,1,1,1
"I2_d01_@2,3",96,0,1,0,1,1,1
"I2_d01_@2,3",97,0,1,0,1,1,1
"I2_d01_@2,3",98,0,1,0,1,1,1
"I2_d01_@2,3",99,0,1,0,1,1,1
"I2_d01_@2,3",100,0,1,0,1,1,1
"I2_d01_@2,3",101,0,1,0,1,1,1
"I2_d01_@2,3",102,0,1,0,1,1,1
"I2_d01_@2,3",103,0,1,0,1,1,1
"I2_d01_@2,3",104,0,1,0,1,1,1
"I2_d01_@2,3",105,0,1,0,1,1,1
"I2_d01_@2,3",106,0,1,0,1,1,1
"I2_d01_@2,3",107,0,1,0,1,1,1
"I2_d01_@2,3",108,0,1,0,1,1,1
"I2_d01_@2,3",109,0,1,0,1,1,1
"I2_d01_@2,3",110,0,1,0,1,1,1
"I2_d01_@2,3",111,0,1,0,1,1,1
"I2_d01_@2,3",112,0,1,0,1,1,1
"I2_d01_@2,3",113,0,1,0,1,1,1
"I2_d01_@2,3",114,0,1,0,1,1,1
"I2_d01_@2,3",115,0,1,0,1,1,1
"I2_d01_@2,3",116,0,1,0,1,1,1
"I2_d01_@2,3",117,0,1,0,1,1,1
"I2_d01_@2,3",118,0,1,0,1,1,1
"I2_d01_@2,3",119,0,1,0,1,1,1
"I2_d01_@2,3",120,0,1,0,1,1,1
"I2_d02_@2,4",0,0,1,0,1,0,0
"I2_d02_@2,4",1,0,1,0,1,0,0
"I2_d02_@2,4",2,0,1,1,1,0,0
"I2_d02_@2,4",3,0,1,1,1,0,0
"I2_d02_@2,4",4,0,0,1,0,0,0
"I2_d02_@2,4",5,1,1,0,0,0,0
"I2_d02_@2,4",6,1,1,0,0,0,0
"I2_d02_@2,4",7,1,1,0,0,0,0
"I2_d02_@2,4",8,1,1,0,0,0,0
"I2_d02_@2,4",9,1,1,0,0,0,0
"I2_d02_@2,4",10,1,1,0,0,0,0
"I2_d02_@2,4",11,0,1,0,1,0,0
"I2_d02_@2,4",12,0,1,0,1,0,0
"I2_d02_@2,4",13,0,1,0,1,0,0
"I2_d02_@2,4",14,0,1,0,1,0,0
"I2_d02_@2,4",15,0,1,0,1,0,0
"I2_d02_@2,4",16,0,1,0,1,0,0
"I2_d02_@2,4",17,0,1,0,1,0,0
"I2_d02_@2,4",18,0,1,0,1,0,0
"I2_d02_@2,4",19,0,1,0,1,0,0
"I2_d02_@2,4",20,0,1,0,1,0,0
"I2_d02_@2,4",21,0,1,0,1,1,0
"I2_d02_@2,4",22,0,1,0,1,1,1
"I2_d02_@2,4",23,0,1,0,1,1,1
"I2_d02_@2,4",24,0,1,0,1,1,1
"I2_d02_@2,4",25,0,1,0,1,1,1
"I2_d02_@2,4",26,0,1,0,1,1,1
"I2_d02_@2,4",27,0,1,0,1,1,1
"I2_d02_@2,4",28,0,1,0,1,1,1
"I2_d02_@2,4",29,0,1,0,1,1,1
"I2_d02_@2,4",30,0,1,0,1,1,1
"I2_d02_@2,4",31,0,1,0,1,1,1
"I2_d02_@2,4",32,0,1,0,1,1,1
"I2_d02_@2,4",33,0,1,0,1,1,1
"I2_d02_@2,4",34,0,1,0,1,1,1
"I2_d02_@2,4",35,0,1,0,1,1,1
"I2_d02_@2,4",36,0,1,0,1,1,1
"I2_d02_@2,4",37,0,1,0,1,1,1
"I2_d02_@2,4",38,0,1,0,1,1,1
"I2_d02_@2,4",39,0,1,0,1,1,1
"I2_d02_@2,4",40,0,1,0,1,1,1
"I2_d02_@2,4",41,0,1,0,1,1,1
"I2_d02_@2,4",42,0,1,0,1,1,1
"I2_d02_@2,4",43,0,1,0,1,1,1
"I2_d02_@2,4",44,0,1,0,1,1,1
"I2_d02_@2,4",45,0,1,0,1,1,1
"I2_d02_@2,4",46,0,1,0,1,1,1
"I2_d02_@2,4",47,0,1,0,1,1,1
"I2_d02_@2,4",48,0,1,0,1,1,1
"I2_d02_@2,4",49,0,1,0,1,1,1
"I2_d02_@2,4",50,0,1,0,1,1,1
"I2_d02_@2,4",51,0,1,0,1,1,1
"I2_d02_@2,4",52,0,1,0,1,1,1
"I2_d02_@2,4",53,0,1,0,1,1,1
"I2_d02_@2,4",54,0,1,0,1,1,1
"I2_d02_@2,4",55,0,1,0,1,1,1
"I2_d02_@2,4",56,0,1,0,1,1,1
"I2_d02_@2,4",57,0,1,0,1,1,1
"I2_d02_@2,4",58,0,1,0,1,1,1
"I2_d02_@2,4",59,0,1,0,1,1,1
"I2_d02_@2,4",60,0,1,0,1,1,1
"I2_d02_@2,4",61,0,1,0,1,1,1
"I2_d02_@2,4",62,0,1,0,1,1,1
"I2_d02_@2,4",63,0,1,0,1,1,1
"I2_d02_@2,4",64,0,1,0,1,1,1
"I2_d02_@2,4",65,0,1,0,1,1,1
"I2_d02_@2,4",66,0,1,0,1,1,1
"I2_d02_@2,4",67,0,1,0,1,1,1
"I2_d02_@2,4",68,0,1,0,1,1,1
"I2_d02_@2,4",69,0,1,0,1,1,1
"I2_d02_@2,4",70,0,1,0,1,1,1
"I2_d02_@2,4",71,0,1,0,1,1,1
"I2_d02_@2,4",72,0,1,0,1,1,1
"I2_d02_@2,4",73,0,1,0,1,1,1
"I2_d02_@2,4",74,0,1,0,1,1,1
"I2_d02_@2,4",75,0,1,0,1,1,1
"I2_d02_@2,4",76,0,1,0,1,1,1
"I2_d02_@2,4",77,0,1,0,1,1,1
"I2_d02_@2,4",78,0,1,0,1,1,1
"I2_d02_@2,4",79,0,1,0,1,1,1
"I2_d02_@2,4",80,0,1,0,1,1,1
"I2_d02_@2,4",81,0,1,0,1,1,1
"I2_d02_@2,4",82,0,1,0,1,1,1
"I2_d02_@2,4",83,0,1,0,1,1,1
"I2_d02_@2,4",84,0,1,0,1,1,1
"I2_d02_@2,4",85,0,1,0,1,1,1
"I2_d02_@2,4",86,0,1,0,1,1,1
"I2_d02_@2,4",87,0,1,0,1,1,1
"I2_d02_@2,4",88,0,1,0,1,1,1
"I2_d02_@2,4",89,0,1,0,1,1,1
"I2_d02_@2,4",90,0,1,0,1,1,1
"I2_d02_@2,4",91,0,1,0,1,1,1
"I2_d02_@2,4",92,0,1,0,1,1,1
"I2_d02_@2,4",93,0,1,0,1,1,1
"I2_d02_@2,4",94,0,1,0,1,1,1
"I2_d02_@2,4",95,0,1,0,1,1,1
"I2_d02_@2,4",96,0,1,0,1,1,1
"I2_d02_@2,4",97,0,1,0,1,1,1
"I2_d02_@2,4",98,0,1,0,1,1,1
"I2_d02_@2,4",99,0,1,0,1,1,1
"I2_d02_@2,4",100,0,1,0,1,1,1
"I2_d02_@2,4",101,0,1,0,1,1,1
"I2_d02_@2,4",102,0,1,0,1,1,1
"I2_d02_@2,4",103,0,1,0,1,1,1
"I2_d02_@2,4",104,0,1,0,1,1,1
"I2_d02_@2,4",105,0,1,0,1,1,1
"I2_d02_@2,4",106,0,1,0,1,1,1
"I2_d02_@2,4",107,0,1,0,1,1,1
"I2_d02_@2,4",108,0,1,0,1,1,1
"I2_d02_@2,4",109,0,1,0,1,1,1
"I2_d02_@2,4",110,0,1,0,1,1,1
"I2_d02_@2,4",111,0,1,0,1,1,1
"I2_d02_@2,4",112,0,1,0,1,1,1
"I2_d02_@2,4",113,0,1,0,1,1,1
"I2_d02_@2,4",114,0,1,0,1,1,1
"I2_d02_@2,4",115,0,1,0,1,1,1
"I2_d02_@2,4",116,0,1,0,1,1,1
"I2_d02_@2,4",117,0,1,0,1,1,1
"I2_d02_@2,4",118,0,1,0,1,1,1
"I2_d02_@2,4",119,0,1,0,1,1,1
"I2_d02_@2,4",120,0,1,0,1,1,1
"I2_d03_@2,5",0,0,1,0,1,0,0
"I2_d03_@2,5",1,0,1,0,1,0,0
"I2_d03_@2,5",2,0,1,1,1,0,0
"I2_d03_@2,5",3,0,1,1,1,0,0
"I2_d03_@2,5",4,0,1,1,1,0,0
"I2_d03_@2,5",5,0,0,1,0,0,0
"I2_d03_@2,5",6,1,1,0,0,0,0
"I2_d03_@2,5",7,1,1,0,0,0,0
"I2_d03_@2,5",8,1,1,0,0,0,0
"I2_d03_@2,5",9,1,1,0,0,0,0
"I2_d03_@2,5",10,1,1,0,0,0,0
"I2_d03_@2,5",11,0,1,0,1,0,0
"I2_d03_@2,5",12,0,1,0,1,0,0
"I2_d03_@2,5",13,0,1,0,1,0,0
"I2_d03_@2,5",14,0,1,0,1,0,0
"I2_d03_@2,5",15,0,1,0,1,0,0
"I2_d03_@2,5",16,0,1,0,1,0,0
"I2_d03_@2,5",17,0,1,0,1,0,0
"I2_d03_@2,5",18,0,1,0,1,0,0
"I2_d03_@2,5",19,0,1,0,1,0,0
"I2_d03_@2,5",20,0,1,0,1,0,0
"I2_d03_@2,5",21,0,1,0,1,1,0
"I2_d03_@2,5",22,0,1,0,1,1,1
"I2_d03_@2,5",23,0,1,0,1,1,1
"I2_d03_@2,5",24,0,1,0,1,1,1
"I2_d03_@2,5",25,0,1,0,1,1,1
"I2_d03_@2,5",26,0,1,0,1,1,1
"I2_d03_@2,5",27,0,1,0,1,1,1
"I2_d03_@2,5",28,0,1,0,1,1,1
"I2_d03_@2,5",29,0,1,0,1,1,1
"I2_d03_@2,5",30,0,1,0,1,1,1
"I2_d03_@2,5",31,0,1,0,1,1,1
"I2_d03_@2,5",32,0,1,0,1,1,1
"I2_d03_@2,5",33,0,1,0,1,1,1
"I2_d03_@2,5",34,0,1,0,1,1,1
"I2_d03_@2,5",35,0,1,0,1,1,1
"I2_d03_@2,5",36,0,1,0,1,1,1
"I2_d03_@2,5",37,0,1,0,1,1,1
"I2_d03_@2,5",38,0,1,0,1,1,1
"I2_d03_@2,5",39,0,1,0,1,1,1
"I2_d03_@2,5",40,0,1,0,1,1,1
"I2_d03_@2,5",41,0,1,0,1,1,1
"I2_d03_@2,5",42,0,1,0,1,1,1
"I2_d03_@2,5",43,0,1,0,1,1,1
"I2_d03_@2,5",44,0,1,0,1,1,1
"I2_d03_@2,5",45,0,1,0,1,1,1
"I2_d03_@2,5",46,0,1,0,1,1,1
"I2_d03_@2,5",47,0,1,0,1,1,1
"I2_d03_@2,5",48,0,1,0,1,1,1
"I2_d03_@2,5",49,0,1,0,1,1,1
"I2_d03_@2,5",50,0,1,0,1,1,1
"I2_d03_@2,5",51,0,1,0,1,1,1
"I2_d03_@2,5",52,0,1,0,1,1,1
"I2_d03_@2,5",53,0,1,0,1,1,1
"I2_d03_@2,5",54,0,1,0,1,1,1
"I2_d03_@2,5",55,0,1,0,1,1,1
"I2_d03_@2,5",56,0,1,0,1,1,1
"I2_d03_@2,5",57,0,1,0,1,1,1
"I2_d03_@2,5",58,0,1,0,1,1,1
"I2_d03_@2,5",59,0,1,0,1,1,1
"I2_d03_@2,5",60,0,1,0,1,1,1
"I2_d03_@2,5",61,0,1,0,1,1,1
"I2_d03_@2,5",62,0,1,0,1,1,1
"I2_d03_@2,5",63,0,1,0,1,1,1
"I2_d03_@2,5",64,0,1,0,1,1,1
"I2_d03_@2,5",65,0,1,0,1,1,1
"I2_d03_@2,5",66,0,1,0,1,1,1
"I2_d03_@2,5",67,0,1,0,1,1,1
"I2_d03_@2,5",68,0,1,0,1,1,1
"I2_d03_@2,5",69,0,1,0,1,1,1
