mode,cyc,Q,nor2_2_30_Y,or3_2_8_A,inv_2_10_A,inv_2_10_Y,nor2_2_30_B,or3_X,nor3_Y,and3_2_10_B,a32o_2_2_X,and4_2_3_A,a21o_2_10_X,and4_2_3_B,dfrtp_2_25_D,and3_2_11_X,o21a_X,and4_2_4_D,xnor2_2_11_B,and4_X
I2pw_r04,101,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r04,102,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r04,103,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r04,104,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r04,105,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r04,106,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
I2pw_r04,107,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
I2pw_r04,108,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
I2pw_r04,109,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r04,110,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r04,111,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r04,112,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r04,113,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r04,114,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r04,115,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r04,116,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r04,117,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0
I2pw_r04,118,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
I2pw_r04,119,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
I2pw_r04,120,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
I2pw_r05,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r05,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r05,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r05,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r05,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r05,5,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r05,6,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r05,7,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r05,8,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r05,9,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
I2pw_r05,10,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r05,11,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r05,12,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r05,13,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r05,14,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r05,15,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r05,16,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r05,17,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r05,18,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r05,19,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r05,20,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r05,21,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
I2pw_r05,22,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r05,23,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r05,24,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r05,25,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r05,26,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r05,27,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r05,28,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r05,29,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0
I2pw_r05,30,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
I2pw_r05,31,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
I2pw_r05,32,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
I2pw_r05,33,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
I2pw_r05,34,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
I2pw_r05,35,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
I2pw_r05,36,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
I2pw_r05,37,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0
I2pw_r05,38,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
I2pw_r05,39,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
I2pw_r05,40,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
I2pw_r05,41,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0
I2pw_r05,42,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r05,43,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r05,44,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r05,45,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
I2pw_r05,46,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
I2pw_r05,47,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
I2pw_r05,48,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
I2pw_r05,49,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
I2pw_r05,50,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
I2pw_r05,51,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
I2pw_r05,52,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
I2pw_r05,53,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0
I2pw_r05,54,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r05,55,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r05,56,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r05,57,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r05,58,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r05,59,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r05,60,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r05,61,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r05,62,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r05,63,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r05,64,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0
I2pw_r05,65,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r05,66,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r05,67,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r05,68,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
I2pw_r05,69,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
I2pw_r05,70,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
I2pw_r05,71,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0
I2pw_r05,72,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r05,73,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r05,74,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r05,75,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r05,76,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r05,77,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r05,78,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r05,79,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r05,80,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r05,81,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r05,82,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r05,83,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r05,84,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r05,85,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r05,86,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r05,87,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0
I2pw_r05,88,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r05,89,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r05,90,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r05,91,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r05,92,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r05,93,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r05,94,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r05,95,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r05,96,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r05,97,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
I2pw_r05,98,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r05,99,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r05,100,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r05,101,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r05,102,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r05,103,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r05,104,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r05,105,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r05,106,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r05,107,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
I2pw_r05,108,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r05,109,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r05,110,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r05,111,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r05,112,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r05,113,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r05,114,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r05,115,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r05,116,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r05,117,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r05,118,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0
I2pw_r05,119,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
I2pw_r05,120,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
I2pw_r06,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r06,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r06,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r06,3,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r06,4,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r06,5,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
I2pw_r06,6,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r06,7,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r06,8,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r06,9,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r06,10,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r06,11,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r06,12,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r06,13,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r06,14,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r06,15,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r06,16,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r06,17,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r06,18,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r06,19,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r06,20,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
I2pw_r06,21,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
I2pw_r06,22,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r06,23,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r06,24,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r06,25,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r06,26,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r06,27,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r06,28,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r06,29,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r06,30,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r06,31,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0
I2pw_r06,32,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
I2pw_r06,33,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
I2pw_r06,34,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
I2pw_r06,35,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0
I2pw_r06,36,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
I2pw_r06,37,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
I2pw_r06,38,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
I2pw_r06,39,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
I2pw_r06,40,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
I2pw_r06,41,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0
I2pw_r06,42,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r06,43,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r06,44,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r06,45,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r06,46,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r06,47,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r06,48,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r06,49,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r06,50,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r06,51,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r06,52,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
I2pw_r06,53,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
I2pw_r06,54,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0
I2pw_r06,55,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r06,56,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r06,57,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r06,58,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r06,59,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r06,60,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r06,61,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r06,62,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r06,63,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r06,64,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r06,65,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0
I2pw_r06,66,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r06,67,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r06,68,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r06,69,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r06,70,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
I2pw_r06,71,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
I2pw_r06,72,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
I2pw_r06,73,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
I2pw_r06,74,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
I2pw_r06,75,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
I2pw_r06,76,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0
I2pw_r06,77,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r06,78,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r06,79,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r06,80,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r06,81,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r06,82,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r06,83,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0
I2pw_r06,84,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r06,85,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r06,86,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r06,87,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r06,88,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r06,89,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r06,90,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r06,91,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r06,92,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r06,93,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r06,94,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r06,95,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r06,96,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r06,97,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
I2pw_r06,98,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r06,99,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r06,100,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r06,101,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r06,102,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r06,103,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
I2pw_r06,104,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
I2pw_r06,105,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
I2pw_r06,106,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
I2pw_r06,107,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r06,108,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r06,109,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r06,110,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r06,111,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r06,112,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r06,113,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r06,114,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r06,115,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0
I2pw_r06,116,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
I2pw_r06,117,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
I2pw_r06,118,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
I2pw_r06,119,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
I2pw_r06,120,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
I2pw_r07,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r07,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r07,2,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r07,3,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r07,4,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r07,5,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r07,6,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
I2pw_r07,7,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r07,8,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r07,9,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r07,10,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r07,11,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r07,12,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r07,13,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r07,14,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r07,15,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r07,16,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r07,17,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
I2pw_r07,18,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r07,19,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r07,20,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r07,21,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r07,22,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r07,23,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r07,24,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r07,25,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
