mode,cyc,Q,nor2_2_30_Y,or3_2_8_A,inv_2_10_A,inv_2_10_Y,nor2_2_30_B,or3_X,nor3_Y,and3_2_10_B,a32o_2_2_X,and4_2_3_A,a21o_2_10_X,and4_2_3_B,dfrtp_2_25_D,and3_2_11_X,o21a_X,and4_2_4_D,xnor2_2_11_B,and4_X
"I2win_off3,7_d4",46,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off3,7_d4",47,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off3,7_d4",48,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
"I2win_off3,7_d4",49,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
"I2win_off3,7_d4",50,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
"I2win_off3,7_d4",51,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0
"I2win_off3,7_d4",52,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off3,7_d4",53,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off3,7_d4",54,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off3,7_d4",55,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off3,7_d4",56,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off3,7_d4",57,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off3,7_d4",58,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off3,7_d4",59,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off3,7_d4",60,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off3,7_d4",61,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off3,7_d4",62,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0
"I2win_off3,7_d4",63,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off3,7_d4",64,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off3,7_d4",65,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off3,7_d4",66,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off3,7_d4",67,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off3,7_d4",68,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off3,7_d4",69,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off3,7_d4",70,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
"I2win_off3,7_d4",71,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
"I2win_off3,7_d4",72,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
"I2win_off3,7_d4",73,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0
"I2win_off3,7_d4",74,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off3,7_d4",75,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off3,7_d4",76,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off3,7_d4",77,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off3,7_d4",78,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off3,7_d4",79,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off3,7_d4",80,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off3,7_d4",81,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off3,7_d4",82,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off3,7_d4",83,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off3,7_d4",84,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0
"I2win_off3,7_d4",85,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",86,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",87,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",88,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",89,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",90,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",91,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",92,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",93,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",94,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",95,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",96,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",97,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",98,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",99,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",100,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",101,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",102,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",103,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",104,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",105,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",106,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
"I2win_off3,7_d4",107,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",108,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",109,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",110,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",111,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",112,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",113,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",114,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",115,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",116,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",117,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",118,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
"I2win_off3,7_d4",119,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
"I2win_off3,7_d4",120,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
"I2win_off0,2_d2",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",2,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",3,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",4,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",5,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",6,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",7,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",8,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",9,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",10,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",11,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",12,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",13,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
"I2win_off0,2_d2",14,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",15,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",16,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",17,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",18,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",19,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",20,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",21,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",22,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",23,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",24,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",25,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",26,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",27,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",28,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",29,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",30,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",31,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",32,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",33,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",34,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",35,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0
"I2win_off0,2_d2",36,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off0,2_d2",37,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off0,2_d2",38,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off0,2_d2",39,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off0,2_d2",40,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off0,2_d2",41,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off0,2_d2",42,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off0,2_d2",43,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off0,2_d2",44,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off0,2_d2",45,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
"I2win_off0,2_d2",46,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0
"I2win_off0,2_d2",47,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off0,2_d2",48,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off0,2_d2",49,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off0,2_d2",50,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off0,2_d2",51,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off0,2_d2",52,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off0,2_d2",53,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off0,2_d2",54,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off0,2_d2",55,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off0,2_d2",56,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off0,2_d2",57,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0
"I2win_off0,2_d2",58,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off0,2_d2",59,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off0,2_d2",60,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off0,2_d2",61,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off0,2_d2",62,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off0,2_d2",63,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off0,2_d2",64,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off0,2_d2",65,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off0,2_d2",66,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off0,2_d2",67,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
"I2win_off0,2_d2",68,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0
"I2win_off0,2_d2",69,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off0,2_d2",70,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off0,2_d2",71,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off0,2_d2",72,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off0,2_d2",73,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off0,2_d2",74,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off0,2_d2",75,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off0,2_d2",76,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off0,2_d2",77,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off0,2_d2",78,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off0,2_d2",79,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0
"I2win_off0,2_d2",80,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",81,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",82,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",83,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",84,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",85,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",86,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",87,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",88,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",89,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",90,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",91,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",92,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",93,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",94,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",95,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",96,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",97,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",98,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",99,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",100,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
"I2win_off0,2_d2",101,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
"I2win_off0,2_d2",102,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",103,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",104,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",105,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",106,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",107,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",108,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",109,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",110,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",111,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",112,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0
"I2win_off0,2_d2",113,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
"I2win_off0,2_d2",114,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
"I2win_off0,2_d2",115,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
"I2win_off0,2_d2",116,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
"I2win_off0,2_d2",117,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
"I2win_off0,2_d2",118,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
"I2win_off0,2_d2",119,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
"I2win_off0,2_d2",120,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
"I2win_off4,5_d1",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off4,5_d1",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off4,5_d1",2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off4,5_d1",3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off4,5_d1",4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off4,5_d1",5,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
"I2win_off4,5_d1",6,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off4,5_d1",7,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off4,5_d1",8,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off4,5_d1",9,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off4,5_d1",10,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off4,5_d1",11,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off4,5_d1",12,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off4,5_d1",13,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off4,5_d1",14,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off4,5_d1",15,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off4,5_d1",16,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
"I2win_off4,5_d1",17,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off4,5_d1",18,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off4,5_d1",19,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off4,5_d1",20,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off4,5_d1",21,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off4,5_d1",22,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off4,5_d1",23,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off4,5_d1",24,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off4,5_d1",25,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off4,5_d1",26,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off4,5_d1",27,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0
"I2win_off4,5_d1",28,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off4,5_d1",29,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off4,5_d1",30,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off4,5_d1",31,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off4,5_d1",32,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off4,5_d1",33,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off4,5_d1",34,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off4,5_d1",35,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off4,5_d1",36,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off4,5_d1",37,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off4,5_d1",38,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0
"I2win_off4,5_d1",39,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off4,5_d1",40,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off4,5_d1",41,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off4,5_d1",42,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off4,5_d1",43,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off4,5_d1",44,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off4,5_d1",45,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off4,5_d1",46,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off4,5_d1",47,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off4,5_d1",48,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off4,5_d1",49,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0
"I2win_off4,5_d1",50,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off4,5_d1",51,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off4,5_d1",52,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off4,5_d1",53,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off4,5_d1",54,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off4,5_d1",55,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off4,5_d1",56,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off4,5_d1",57,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off4,5_d1",58,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off4,5_d1",59,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off4,5_d1",60,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0
"I2win_off4,5_d1",61,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off4,5_d1",62,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off4,5_d1",63,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
