mode,cyc,Q,D,A_N,B,and4_A,and4_C,inv10_A,a32o_X,or3_A,or3_X,A3,inv10_Y,nor2_Y,nor2_B,o21a,inv7_A,and4_X
"I2win_r04_off3,7_d4",79,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r04_off3,7_d4",80,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0
"I2win_r04_off3,7_d4",81,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0
"I2win_r04_off3,7_d4",82,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0
"I2win_r04_off3,7_d4",83,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0
"I2win_r04_off3,7_d4",84,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0
"I2win_r04_off3,7_d4",85,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r04_off3,7_d4",86,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r04_off3,7_d4",87,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r04_off3,7_d4",88,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r04_off3,7_d4",89,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r04_off3,7_d4",90,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r04_off3,7_d4",91,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
"I2win_r04_off3,7_d4",92,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0
"I2win_r04_off3,7_d4",93,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0
"I2win_r04_off3,7_d4",94,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0
"I2win_r04_off3,7_d4",95,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0
"I2win_r04_off3,7_d4",96,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r04_off3,7_d4",97,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r04_off3,7_d4",98,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r04_off3,7_d4",99,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r04_off3,7_d4",100,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r04_off3,7_d4",101,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r04_off3,7_d4",102,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0
"I2win_r04_off3,7_d4",103,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0
"I2win_r04_off3,7_d4",104,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0
"I2win_r04_off3,7_d4",105,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0
"I2win_r04_off3,7_d4",106,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0
"I2win_r04_off3,7_d4",107,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r04_off3,7_d4",108,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r04_off3,7_d4",109,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r04_off3,7_d4",110,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r04_off3,7_d4",111,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r04_off3,7_d4",112,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r04_off3,7_d4",113,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
"I2win_r04_off3,7_d4",114,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0
"I2win_r04_off3,7_d4",115,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0
"I2win_r04_off3,7_d4",116,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0
"I2win_r04_off3,7_d4",117,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0
"I2win_r04_off3,7_d4",118,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r04_off3,7_d4",119,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r04_off3,7_d4",120,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r05_off0,2_d2",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"I2win_r05_off0,2_d2",1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0
"I2win_r05_off0,2_d2",2,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0
"I2win_r05_off0,2_d2",3,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",4,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",5,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",6,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",7,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",8,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",9,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",10,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",11,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
"I2win_r05_off0,2_d2",12,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0
"I2win_r05_off0,2_d2",13,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0
"I2win_r05_off0,2_d2",14,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",15,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",16,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",17,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",18,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",19,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",20,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",21,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",22,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
"I2win_r05_off0,2_d2",23,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0
"I2win_r05_off0,2_d2",24,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
"I2win_r05_off0,2_d2",25,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",26,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",27,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",28,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",29,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",30,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",31,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",32,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",33,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0
"I2win_r05_off0,2_d2",34,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0
"I2win_r05_off0,2_d2",35,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0
"I2win_r05_off0,2_d2",36,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",37,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",38,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",39,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",40,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",41,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",42,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",43,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",44,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
"I2win_r05_off0,2_d2",45,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0
"I2win_r05_off0,2_d2",46,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0
"I2win_r05_off0,2_d2",47,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",48,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",49,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",50,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",51,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",52,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",53,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",54,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",55,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0
"I2win_r05_off0,2_d2",56,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0
"I2win_r05_off0,2_d2",57,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0
"I2win_r05_off0,2_d2",58,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",59,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",60,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",61,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",62,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",63,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",64,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",65,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",66,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0
"I2win_r05_off0,2_d2",67,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0
"I2win_r05_off0,2_d2",68,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
"I2win_r05_off0,2_d2",69,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",70,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",71,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",72,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",73,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",74,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",75,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",76,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r05_off0,2_d2",77,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0
"I2win_r05_off0,2_d2",78,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0
"I2win_r05_off0,2_d2",79,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0
"I2win_r05_off0,2_d2",80,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",81,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",82,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",83,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",84,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",85,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",86,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",87,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",88,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
"I2win_r05_off0,2_d2",89,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0
"I2win_r05_off0,2_d2",90,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0
"I2win_r05_off0,2_d2",91,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",92,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",93,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",94,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",95,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",96,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",97,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",98,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",99,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0
"I2win_r05_off0,2_d2",100,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0
"I2win_r05_off0,2_d2",101,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0
"I2win_r05_off0,2_d2",102,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",103,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",104,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",105,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",106,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",107,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",108,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",109,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r05_off0,2_d2",110,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
"I2win_r05_off0,2_d2",111,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0
"I2win_r05_off0,2_d2",112,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0
"I2win_r05_off0,2_d2",113,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r05_off0,2_d2",114,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r05_off0,2_d2",115,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r05_off0,2_d2",116,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r05_off0,2_d2",117,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r05_off0,2_d2",118,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r05_off0,2_d2",119,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r05_off0,2_d2",120,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r06_off4,5_d1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"I2win_r06_off4,5_d1",5,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0
"I2win_r06_off4,5_d1",6,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",7,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",8,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",9,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",10,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",11,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",12,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",13,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",14,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",15,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
"I2win_r06_off4,5_d1",16,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0
"I2win_r06_off4,5_d1",17,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",18,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",19,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",20,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",21,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",22,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",23,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",24,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",25,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",26,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
"I2win_r06_off4,5_d1",27,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
"I2win_r06_off4,5_d1",28,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",29,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",30,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",31,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",32,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",33,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",34,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",35,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",36,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",37,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0
"I2win_r06_off4,5_d1",38,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0
"I2win_r06_off4,5_d1",39,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",40,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",41,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",42,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",43,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",44,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",45,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",46,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",47,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",48,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
"I2win_r06_off4,5_d1",49,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0
"I2win_r06_off4,5_d1",50,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",51,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",52,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",53,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",54,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",55,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",56,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",57,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",58,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",59,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0
"I2win_r06_off4,5_d1",60,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0
"I2win_r06_off4,5_d1",61,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",62,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",63,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",64,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",65,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",66,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",67,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",68,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",69,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",70,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0
"I2win_r06_off4,5_d1",71,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
"I2win_r06_off4,5_d1",72,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",73,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",74,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",75,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",76,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",77,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",78,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",79,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",80,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r06_off4,5_d1",81,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0
"I2win_r06_off4,5_d1",82,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0
"I2win_r06_off4,5_d1",83,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",84,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",85,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",86,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",87,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",88,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",89,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",90,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",91,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",92,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
"I2win_r06_off4,5_d1",93,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0
"I2win_r06_off4,5_d1",94,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",95,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",96,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",97,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",98,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",99,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",100,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",101,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",102,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r06_off4,5_d1",103,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0
