mode,cyc,A_N,B,D,Q,and4_X
"I2_d09_@30,39",119,0,0,0,0,0
"I2_d09_@30,39",120,0,0,0,0,0
"I2_d10_@30,40",0,0,0,0,0,0
"I2_d10_@30,40",1,0,0,0,0,0
"I2_d10_@30,40",2,0,0,0,0,0
"I2_d10_@30,40",3,0,0,0,0,0
"I2_d10_@30,40",4,0,0,0,0,0
"I2_d10_@30,40",5,0,0,0,0,0
"I2_d10_@30,40",6,0,0,0,0,0
"I2_d10_@30,40",7,0,0,0,0,0
"I2_d10_@30,40",8,0,0,0,0,0
"I2_d10_@30,40",9,0,0,0,0,0
"I2_d10_@30,40",10,0,0,0,0,0
"I2_d10_@30,40",11,0,0,0,0,0
"I2_d10_@30,40",12,0,0,0,0,0
"I2_d10_@30,40",13,0,0,0,0,0
"I2_d10_@30,40",14,0,0,0,0,0
"I2_d10_@30,40",15,0,0,0,0,0
"I2_d10_@30,40",16,0,0,0,0,0
"I2_d10_@30,40",17,0,0,0,0,0
"I2_d10_@30,40",18,0,0,0,0,0
"I2_d10_@30,40",19,0,0,0,0,0
"I2_d10_@30,40",20,0,0,0,0,0
"I2_d10_@30,40",21,0,0,0,0,0
"I2_d10_@30,40",22,0,0,0,0,0
"I2_d10_@30,40",23,0,0,0,0,0
"I2_d10_@30,40",24,0,0,0,0,0
"I2_d10_@30,40",25,0,0,0,0,0
"I2_d10_@30,40",26,0,0,0,0,0
"I2_d10_@30,40",27,0,0,0,0,0
"I2_d10_@30,40",28,0,0,0,0,0
"I2_d10_@30,40",29,0,0,0,0,0
"I2_d10_@30,40",30,0,0,0,0,0
"I2_d10_@30,40",31,0,0,0,0,0
"I2_d10_@30,40",32,0,0,0,0,0
"I2_d10_@30,40",33,0,0,0,0,0
"I2_d10_@30,40",34,0,0,0,0,0
"I2_d10_@30,40",35,0,0,0,0,0
"I2_d10_@30,40",36,0,0,0,0,0
"I2_d10_@30,40",37,0,0,0,0,0
"I2_d10_@30,40",38,0,0,0,0,0
"I2_d10_@30,40",39,0,0,0,0,0
"I2_d10_@30,40",40,0,0,0,0,0
"I2_d10_@30,40",41,0,0,0,0,0
"I2_d10_@30,40",42,0,0,0,0,0
"I2_d10_@30,40",43,0,0,0,0,0
"I2_d10_@30,40",44,0,0,0,0,0
"I2_d10_@30,40",45,0,0,0,0,0
"I2_d10_@30,40",46,0,0,0,0,0
"I2_d10_@30,40",47,0,0,0,0,0
"I2_d10_@30,40",48,0,0,0,0,0
"I2_d10_@30,40",49,0,0,0,0,0
"I2_d10_@30,40",50,0,0,0,0,0
"I2_d10_@30,40",51,0,0,0,0,0
"I2_d10_@30,40",52,0,0,0,0,0
"I2_d10_@30,40",53,0,0,0,0,0
"I2_d10_@30,40",54,0,0,0,0,0
"I2_d10_@30,40",55,0,0,0,0,0
"I2_d10_@30,40",56,0,0,0,0,0
"I2_d10_@30,40",57,0,0,0,0,0
"I2_d10_@30,40",58,0,0,0,0,0
"I2_d10_@30,40",59,0,0,0,0,0
"I2_d10_@30,40",60,0,0,0,0,0
"I2_d10_@30,40",61,0,0,0,0,0
"I2_d10_@30,40",62,0,0,0,0,0
"I2_d10_@30,40",63,0,0,0,0,0
"I2_d10_@30,40",64,0,0,0,0,0
"I2_d10_@30,40",65,0,0,0,0,0
"I2_d10_@30,40",66,0,0,0,0,0
"I2_d10_@30,40",67,0,0,0,0,0
"I2_d10_@30,40",68,0,0,0,0,0
"I2_d10_@30,40",69,0,0,0,0,0
"I2_d10_@30,40",70,0,0,0,0,0
"I2_d10_@30,40",71,0,0,0,0,0
"I2_d10_@30,40",72,0,0,0,0,0
"I2_d10_@30,40",73,0,0,0,0,0
"I2_d10_@30,40",74,0,0,0,0,0
"I2_d10_@30,40",75,0,0,0,0,0
"I2_d10_@30,40",76,0,0,0,0,0
"I2_d10_@30,40",77,0,0,0,0,0
"I2_d10_@30,40",78,0,0,0,0,0
"I2_d10_@30,40",79,0,0,0,0,0
"I2_d10_@30,40",80,0,0,0,0,0
"I2_d10_@30,40",81,0,0,0,0,0
"I2_d10_@30,40",82,0,0,0,0,0
"I2_d10_@30,40",83,0,0,0,0,0
"I2_d10_@30,40",84,0,0,0,0,0
"I2_d10_@30,40",85,0,0,0,0,0
"I2_d10_@30,40",86,0,0,0,0,0
"I2_d10_@30,40",87,0,0,0,0,0
"I2_d10_@30,40",88,0,0,0,0,0
"I2_d10_@30,40",89,0,0,0,0,0
"I2_d10_@30,40",90,0,0,0,0,0
"I2_d10_@30,40",91,0,0,0,0,0
"I2_d10_@30,40",92,0,0,0,0,0
"I2_d10_@30,40",93,0,0,0,0,0
"I2_d10_@30,40",94,0,0,0,0,0
"I2_d10_@30,40",95,0,0,0,0,0
"I2_d10_@30,40",96,0,0,0,0,0
"I2_d10_@30,40",97,0,0,0,0,0
"I2_d10_@30,40",98,0,0,0,0,0
"I2_d10_@30,40",99,0,0,0,0,0
"I2_d10_@30,40",100,0,0,0,0,0
"I2_d10_@30,40",101,0,0,0,0,0
"I2_d10_@30,40",102,0,0,0,0,0
"I2_d10_@30,40",103,0,0,0,0,0
"I2_d10_@30,40",104,0,0,0,0,0
"I2_d10_@30,40",105,0,0,0,0,0
"I2_d10_@30,40",106,0,0,0,0,0
"I2_d10_@30,40",107,0,0,0,0,0
"I2_d10_@30,40",108,0,0,0,0,0
"I2_d10_@30,40",109,0,0,0,0,0
"I2_d10_@30,40",110,0,0,0,0,0
"I2_d10_@30,40",111,0,0,0,0,0
"I2_d10_@30,40",112,0,0,0,0,0
"I2_d10_@30,40",113,0,0,0,0,0
"I2_d10_@30,40",114,0,0,0,0,0
"I2_d10_@30,40",115,0,0,0,0,0
"I2_d10_@30,40",116,0,0,0,0,0
"I2_d10_@30,40",117,0,0,0,0,0
"I2_d10_@30,40",118,0,0,0,0,0
"I2_d10_@30,40",119,0,0,0,0,0
"I2_d10_@30,40",120,0,0,0,0,0
"I2_d11_@30,41",0,0,0,0,0,0
"I2_d11_@30,41",1,0,0,0,0,0
"I2_d11_@30,41",2,0,0,0,0,0
"I2_d11_@30,41",3,0,0,0,0,0
"I2_d11_@30,41",4,0,0,0,0,0
"I2_d11_@30,41",5,0,0,0,0,0
"I2_d11_@30,41",6,0,0,0,0,0
"I2_d11_@30,41",7,0,0,0,0,0
"I2_d11_@30,41",8,0,0,0,0,0
"I2_d11_@30,41",9,0,0,0,0,0
"I2_d11_@30,41",10,0,0,0,0,0
"I2_d11_@30,41",11,0,0,0,0,0
"I2_d11_@30,41",12,0,0,0,0,0
"I2_d11_@30,41",13,0,0,0,0,0
"I2_d11_@30,41",14,0,0,0,0,0
"I2_d11_@30,41",15,0,0,0,0,0
"I2_d11_@30,41",16,0,0,0,0,0
"I2_d11_@30,41",17,0,0,0,0,0
"I2_d11_@30,41",18,0,0,0,0,0
"I2_d11_@30,41",19,0,0,0,0,0
"I2_d11_@30,41",20,0,0,0,0,0
"I2_d11_@30,41",21,0,0,0,0,0
"I2_d11_@30,41",22,0,0,0,0,0
"I2_d11_@30,41",23,0,0,0,0,0
"I2_d11_@30,41",24,0,0,0,0,0
"I2_d11_@30,41",25,0,0,0,0,0
"I2_d11_@30,41",26,0,0,0,0,0
"I2_d11_@30,41",27,0,0,0,0,0
"I2_d11_@30,41",28,0,0,0,0,0
"I2_d11_@30,41",29,0,0,0,0,0
"I2_d11_@30,41",30,0,0,0,0,0
"I2_d11_@30,41",31,0,0,0,0,0
"I2_d11_@30,41",32,0,0,0,0,0
"I2_d11_@30,41",33,0,0,0,0,0
"I2_d11_@30,41",34,0,0,0,0,0
"I2_d11_@30,41",35,0,0,0,0,0
"I2_d11_@30,41",36,0,0,0,0,0
"I2_d11_@30,41",37,0,0,0,0,0
"I2_d11_@30,41",38,0,0,0,0,0
"I2_d11_@30,41",39,0,0,0,0,0
"I2_d11_@30,41",40,0,0,0,0,0
"I2_d11_@30,41",41,0,0,0,0,0
"I2_d11_@30,41",42,0,0,0,0,0
"I2_d11_@30,41",43,0,0,0,0,0
"I2_d11_@30,41",44,0,0,0,0,0
"I2_d11_@30,41",45,0,0,0,0,0
"I2_d11_@30,41",46,0,0,0,0,0
"I2_d11_@30,41",47,0,0,0,0,0
"I2_d11_@30,41",48,0,0,0,0,0
"I2_d11_@30,41",49,0,0,0,0,0
"I2_d11_@30,41",50,0,0,0,0,0
"I2_d11_@30,41",51,0,0,0,0,0
"I2_d11_@30,41",52,0,0,0,0,0
"I2_d11_@30,41",53,0,0,0,0,0
"I2_d11_@30,41",54,0,0,0,0,0
"I2_d11_@30,41",55,0,0,0,0,0
"I2_d11_@30,41",56,0,0,0,0,0
"I2_d11_@30,41",57,0,0,0,0,0
"I2_d11_@30,41",58,0,0,0,0,0
"I2_d11_@30,41",59,0,0,0,0,0
"I2_d11_@30,41",60,0,0,0,0,0
"I2_d11_@30,41",61,0,0,0,0,0
"I2_d11_@30,41",62,0,0,0,0,0
"I2_d11_@30,41",63,0,0,0,0,0
"I2_d11_@30,41",64,0,0,0,0,0
"I2_d11_@30,41",65,0,0,0,0,0
"I2_d11_@30,41",66,0,0,0,0,0
"I2_d11_@30,41",67,0,0,0,0,0
"I2_d11_@30,41",68,0,0,0,0,0
"I2_d11_@30,41",69,0,0,0,0,0
"I2_d11_@30,41",70,0,0,0,0,0
"I2_d11_@30,41",71,0,0,0,0,0
"I2_d11_@30,41",72,0,0,0,0,0
"I2_d11_@30,41",73,0,0,0,0,0
"I2_d11_@30,41",74,0,0,0,0,0
"I2_d11_@30,41",75,0,0,0,0,0
"I2_d11_@30,41",76,0,0,0,0,0
"I2_d11_@30,41",77,0,0,0,0,0
"I2_d11_@30,41",78,0,0,0,0,0
"I2_d11_@30,41",79,0,0,0,0,0
"I2_d11_@30,41",80,0,0,0,0,0
"I2_d11_@30,41",81,0,0,0,0,0
"I2_d11_@30,41",82,0,0,0,0,0
"I2_d11_@30,41",83,0,0,0,0,0
"I2_d11_@30,41",84,0,0,0,0,0
"I2_d11_@30,41",85,0,0,0,0,0
"I2_d11_@30,41",86,0,0,0,0,0
"I2_d11_@30,41",87,0,0,0,0,0
"I2_d11_@30,41",88,0,0,0,0,0
"I2_d11_@30,41",89,0,0,0,0,0
"I2_d11_@30,41",90,0,0,0,0,0
"I2_d11_@30,41",91,0,0,0,0,0
"I2_d11_@30,41",92,0,0,0,0,0
"I2_d11_@30,41",93,0,0,0,0,0
"I2_d11_@30,41",94,0,0,0,0,0
"I2_d11_@30,41",95,0,0,0,0,0
"I2_d11_@30,41",96,0,0,0,0,0
"I2_d11_@30,41",97,0,0,0,0,0
"I2_d11_@30,41",98,0,0,0,0,0
"I2_d11_@30,41",99,0,0,0,0,0
"I2_d11_@30,41",100,0,0,0,0,0
"I2_d11_@30,41",101,0,0,0,0,0
"I2_d11_@30,41",102,0,0,0,0,0
"I2_d11_@30,41",103,0,0,0,0,0
"I2_d11_@30,41",104,0,0,0,0,0
"I2_d11_@30,41",105,0,0,0,0,0
"I2_d11_@30,41",106,0,0,0,0,0
"I2_d11_@30,41",107,0,0,0,0,0
"I2_d11_@30,41",108,0,0,0,0,0
"I2_d11_@30,41",109,0,0,0,0,0
"I2_d11_@30,41",110,0,0,0,0,0
"I2_d11_@30,41",111,0,0,0,0,0
"I2_d11_@30,41",112,0,0,0,0,0
"I2_d11_@30,41",113,0,0,0,0,0
"I2_d11_@30,41",114,0,0,0,0,0
"I2_d11_@30,41",115,0,0,0,0,0
"I2_d11_@30,41",116,0,0,0,0,0
"I2_d11_@30,41",117,0,0,0,0,0
"I2_d11_@30,41",118,0,0,0,0,0
"I2_d11_@30,41",119,0,0,0,0,0
"I2_d11_@30,41",120,0,0,0,0,0
"I2_d12_@30,42",0,0,0,0,0,0
"I2_d12_@30,42",1,0,0,0,0,0
"I2_d12_@30,42",2,0,0,0,0,0
"I2_d12_@30,42",3,0,0,0,0,0
"I2_d12_@30,42",4,0,0,0,0,0
"I2_d12_@30,42",5,0,0,0,0,0
"I2_d12_@30,42",6,0,0,0,0,0
"I2_d12_@30,42",7,0,0,0,0,0
"I2_d12_@30,42",8,0,0,0,0,0
"I2_d12_@30,42",9,0,0,0,0,0
"I2_d12_@30,42",10,0,0,0,0,0
"I2_d12_@30,42",11,0,0,0,0,0
"I2_d12_@30,42",12,0,0,0,0,0
"I2_d12_@30,42",13,0,0,0,0,0
"I2_d12_@30,42",14,0,0,0,0,0
"I2_d12_@30,42",15,0,0,0,0,0
"I2_d12_@30,42",16,0,0,0,0,0
"I2_d12_@30,42",17,0,0,0,0,0
"I2_d12_@30,42",18,0,0,0,0,0
"I2_d12_@30,42",19,0,0,0,0,0
"I2_d12_@30,42",20,0,0,0,0,0
"I2_d12_@30,42",21,0,0,0,0,0
"I2_d12_@30,42",22,0,0,0,0,0
"I2_d12_@30,42",23,0,0,0,0,0
"I2_d12_@30,42",24,0,0,0,0,0
"I2_d12_@30,42",25,0,0,0,0,0
"I2_d12_@30,42",26,0,0,0,0,0
"I2_d12_@30,42",27,0,0,0,0,0
"I2_d12_@30,42",28,0,0,0,0,0
"I2_d12_@30,42",29,0,0,0,0,0
"I2_d12_@30,42",30,0,0,0,0,0
"I2_d12_@30,42",31,0,0,0,0,0
"I2_d12_@30,42",32,0,0,0,0,0
"I2_d12_@30,42",33,0,0,0,0,0
"I2_d12_@30,42",34,0,0,0,0,0
"I2_d12_@30,42",35,0,0,0,0,0
"I2_d12_@30,42",36,0,0,0,0,0
"I2_d12_@30,42",37,0,0,0,0,0
"I2_d12_@30,42",38,0,0,0,0,0
"I2_d12_@30,42",39,0,0,0,0,0
"I2_d12_@30,42",40,0,0,0,0,0
"I2_d12_@30,42",41,0,0,0,0,0
"I2_d12_@30,42",42,0,0,0,0,0
"I2_d12_@30,42",43,0,0,0,0,0
"I2_d12_@30,42",44,0,0,0,0,0
"I2_d12_@30,42",45,0,0,0,0,0
"I2_d12_@30,42",46,0,0,0,0,0
"I2_d12_@30,42",47,0,0,0,0,0
"I2_d12_@30,42",48,0,0,0,0,0
"I2_d12_@30,42",49,0,0,0,0,0
"I2_d12_@30,42",50,0,0,0,0,0
"I2_d12_@30,42",51,0,0,0,0,0
"I2_d12_@30,42",52,0,0,0,0,0
"I2_d12_@30,42",53,0,0,0,0,0
"I2_d12_@30,42",54,0,0,0,0,0
"I2_d12_@30,42",55,0,0,0,0,0
"I2_d12_@30,42",56,0,0,0,0,0
"I2_d12_@30,42",57,0,0,0,0,0
"I2_d12_@30,42",58,0,0,0,0,0
"I2_d12_@30,42",59,0,0,0,0,0
"I2_d12_@30,42",60,0,0,0,0,0
"I2_d12_@30,42",61,0,0,0,0,0
"I2_d12_@30,42",62,0,0,0,0,0
"I2_d12_@30,42",63,0,0,0,0,0
"I2_d12_@30,42",64,0,0,0,0,0
"I2_d12_@30,42",65,0,0,0,0,0
"I2_d12_@30,42",66,0,0,0,0,0
"I2_d12_@30,42",67,0,0,0,0,0
"I2_d12_@30,42",68,0,0,0,0,0
"I2_d12_@30,42",69,0,0,0,0,0
"I2_d12_@30,42",70,0,0,0,0,0
"I2_d12_@30,42",71,0,0,0,0,0
"I2_d12_@30,42",72,0,0,0,0,0
"I2_d12_@30,42",73,0,0,0,0,0
"I2_d12_@30,42",74,0,0,0,0,0
"I2_d12_@30,42",75,0,0,0,0,0
"I2_d12_@30,42",76,0,0,0,0,0
"I2_d12_@30,42",77,0,0,0,0,0
"I2_d12_@30,42",78,0,0,0,0,0
"I2_d12_@30,42",79,0,0,0,0,0
"I2_d12_@30,42",80,0,0,0,0,0
"I2_d12_@30,42",81,0,0,0,0,0
"I2_d12_@30,42",82,0,0,0,0,0
"I2_d12_@30,42",83,0,0,0,0,0
"I2_d12_@30,42",84,0,0,0,0,0
"I2_d12_@30,42",85,0,0,0,0,0
"I2_d12_@30,42",86,0,0,0,0,0
"I2_d12_@30,42",87,0,0,0,0,0
"I2_d12_@30,42",88,0,0,0,0,0
"I2_d12_@30,42",89,0,0,0,0,0
"I2_d12_@30,42",90,0,0,0,0,0
"I2_d12_@30,42",91,0,0,0,0,0
"I2_d12_@30,42",92,0,0,0,0,0
"I2_d12_@30,42",93,0,0,0,0,0
"I2_d12_@30,42",94,0,0,0,0,0
"I2_d12_@30,42",95,0,0,0,0,0
"I2_d12_@30,42",96,0,0,0,0,0
"I2_d12_@30,42",97,0,0,0,0,0
"I2_d12_@30,42",98,0,0,0,0,0
"I2_d12_@30,42",99,0,0,0,0,0
"I2_d12_@30,42",100,0,0,0,0,0
"I2_d12_@30,42",101,0,0,0,0,0
"I2_d12_@30,42",102,0,0,0,0,0
"I2_d12_@30,42",103,0,0,0,0,0
"I2_d12_@30,42",104,0,0,0,0,0
"I2_d12_@30,42",105,0,0,0,0,0
"I2_d12_@30,42",106,0,0,0,0,0
"I2_d12_@30,42",107,0,0,0,0,0
"I2_d12_@30,42",108,0,0,0,0,0
"I2_d12_@30,42",109,0,0,0,0,0
"I2_d12_@30,42",110,0,0,0,0,0
"I2_d12_@30,42",111,0,0,0,0,0
"I2_d12_@30,42",112,0,0,0,0,0
"I2_d12_@30,42",113,0,0,0,0,0
"I2_d12_@30,42",114,0,0,0,0,0
"I2_d12_@30,42",115,0,0,0,0,0
"I2_d12_@30,42",116,0,0,0,0,0
"I2_d12_@30,42",117,0,0,0,0,0
"I2_d12_@30,42",118,0,0,0,0,0
"I2_d12_@30,42",119,0,0,0,0,0
"I2_d12_@30,42",120,0,0,0,0,0
"I3eq_d01_@30,31,32",0,0,0,0,0,0
"I3eq_d01_@30,31,32",1,0,0,0,0,0
"I3eq_d01_@30,31,32",2,0,0,0,0,0
"I3eq_d01_@30,31,32",3,0,0,0,0,0
"I3eq_d01_@30,31,32",4,0,0,0,0,0
"I3eq_d01_@30,31,32",5,0,0,0,0,0
"I3eq_d01_@30,31,32",6,0,0,0,0,0
"I3eq_d01_@30,31,32",7,0,0,0,0,0
"I3eq_d01_@30,31,32",8,0,0,0,0,0
"I3eq_d01_@30,31,32",9,0,0,0,0,0
"I3eq_d01_@30,31,32",10,0,0,0,0,0
"I3eq_d01_@30,31,32",11,0,0,0,0,0
"I3eq_d01_@30,31,32",12,0,0,0,0,0
"I3eq_d01_@30,31,32",13,0,0,0,0,0
"I3eq_d01_@30,31,32",14,0,0,0,0,0
"I3eq_d01_@30,31,32",15,0,0,0,0,0
"I3eq_d01_@30,31,32",16,0,0,0,0,0
"I3eq_d01_@30,31,32",17,0,0,0,0,0
"I3eq_d01_@30,31,32",18,0,0,0,0,0
"I3eq_d01_@30,31,32",19,0,0,0,0,0
"I3eq_d01_@30,31,32",20,0,0,0,0,0
"I3eq_d01_@30,31,32",21,0,0,0,0,0
"I3eq_d01_@30,31,32",22,0,0,0,0,0
"I3eq_d01_@30,31,32",23,0,0,0,0,0
"I3eq_d01_@30,31,32",24,0,0,0,0,0
"I3eq_d01_@30,31,32",25,0,0,0,0,0
"I3eq_d01_@30,31,32",26,0,0,0,0,0
"I3eq_d01_@30,31,32",27,0,0,0,0,0
"I3eq_d01_@30,31,32",28,0,0,0,0,0
"I3eq_d01_@30,31,32",29,0,0,0,0,0
"I3eq_d01_@30,31,32",30,0,0,0,0,0
"I3eq_d01_@30,31,32",31,0,0,0,0,0
"I3eq_d01_@30,31,32",32,0,0,0,0,0
"I3eq_d01_@30,31,32",33,0,0,0,0,0
"I3eq_d01_@30,31,32",34,0,0,0,0,0
"I3eq_d01_@30,31,32",35,0,0,0,0,0
"I3eq_d01_@30,31,32",36,0,0,0,0,0
"I3eq_d01_@30,31,32",37,0,0,0,0,0
"I3eq_d01_@30,31,32",38,0,0,0,0,0
"I3eq_d01_@30,31,32",39,0,0,0,0,0
"I3eq_d01_@30,31,32",40,0,0,0,0,0
"I3eq_d01_@30,31,32",41,0,0,0,0,0
"I3eq_d01_@30,31,32",42,0,0,0,0,0
"I3eq_d01_@30,31,32",43,0,0,0,0,0
"I3eq_d01_@30,31,32",44,0,0,0,0,0
"I3eq_d01_@30,31,32",45,0,0,0,0,0
"I3eq_d01_@30,31,32",46,0,0,0,0,0
"I3eq_d01_@30,31,32",47,0,0,0,0,0
"I3eq_d01_@30,31,32",48,0,0,0,0,0
"I3eq_d01_@30,31,32",49,0,0,0,0,0
"I3eq_d01_@30,31,32",50,0,0,0,0,0
"I3eq_d01_@30,31,32",51,0,0,0,0,0
"I3eq_d01_@30,31,32",52,0,0,0,0,0
"I3eq_d01_@30,31,32",53,0,0,0,0,0
"I3eq_d01_@30,31,32",54,0,0,0,0,0
"I3eq_d01_@30,31,32",55,0,0,0,0,0
"I3eq_d01_@30,31,32",56,0,0,0,0,0
"I3eq_d01_@30,31,32",57,0,0,0,0,0
"I3eq_d01_@30,31,32",58,0,0,0,0,0
"I3eq_d01_@30,31,32",59,0,0,0,0,0
"I3eq_d01_@30,31,32",60,0,0,0,0,0
"I3eq_d01_@30,31,32",61,0,0,0,0,0
"I3eq_d01_@30,31,32",62,0,0,0,0,0
"I3eq_d01_@30,31,32",63,0,0,0,0,0
"I3eq_d01_@30,31,32",64,0,0,0,0,0
"I3eq_d01_@30,31,32",65,0,0,0,0,0
"I3eq_d01_@30,31,32",66,0,0,0,0,0
"I3eq_d01_@30,31,32",67,0,0,0,0,0
"I3eq_d01_@30,31,32",68,0,0,0,0,0
"I3eq_d01_@30,31,32",69,0,0,0,0,0
"I3eq_d01_@30,31,32",70,0,0,0,0,0
"I3eq_d01_@30,31,32",71,0,0,0,0,0
"I3eq_d01_@30,31,32",72,0,0,0,0,0
"I3eq_d01_@30,31,32",73,0,0,0,0,0
"I3eq_d01_@30,31,32",74,0,0,0,0,0
"I3eq_d01_@30,31,32",75,0,0,0,0,0
"I3eq_d01_@30,31,32",76,0,0,0,0,0
"I3eq_d01_@30,31,32",77,0,0,0,0,0
"I3eq_d01_@30,31,32",78,0,0,0,0,0
"I3eq_d01_@30,31,32",79,0,0,0,0,0
"I3eq_d01_@30,31,32",80,0,0,0,0,0
"I3eq_d01_@30,31,32",81,0,0,0,0,0
"I3eq_d01_@30,31,32",82,0,0,0,0,0
"I3eq_d01_@30,31,32",83,0,0,0,0,0
"I3eq_d01_@30,31,32",84,0,0,0,0,0
"I3eq_d01_@30,31,32",85,0,0,0,0,0
"I3eq_d01_@30,31,32",86,0,0,0,0,0
"I3eq_d01_@30,31,32",87,0,0,0,0,0
"I3eq_d01_@30,31,32",88,0,0,0,0,0
"I3eq_d01_@30,31,32",89,0,0,0,0,0
"I3eq_d01_@30,31,32",90,0,0,0,0,0
"I3eq_d01_@30,31,32",91,0,0,0,0,0
"I3eq_d01_@30,31,32",92,0,0,0,0,0
"I3eq_d01_@30,31,32",93,0,0,0,0,0
"I3eq_d01_@30,31,32",94,0,0,0,0,0
"I3eq_d01_@30,31,32",95,0,0,0,0,0
"I3eq_d01_@30,31,32",96,0,0,0,0,0
"I3eq_d01_@30,31,32",97,0,0,0,0,0
"I3eq_d01_@30,31,32",98,0,0,0,0,0
"I3eq_d01_@30,31,32",99,0,0,0,0,0
"I3eq_d01_@30,31,32",100,0,0,0,0,0
"I3eq_d01_@30,31,32",101,0,0,0,0,0
"I3eq_d01_@30,31,32",102,0,0,0,0,0
"I3eq_d01_@30,31,32",103,0,0,0,0,0
"I3eq_d01_@30,31,32",104,0,0,0,0,0
"I3eq_d01_@30,31,32",105,0,0,0,0,0
"I3eq_d01_@30,31,32",106,0,0,0,0,0
"I3eq_d01_@30,31,32",107,0,0,0,0,0
"I3eq_d01_@30,31,32",108,0,0,0,0,0
"I3eq_d01_@30,31,32",109,0,0,0,0,0
"I3eq_d01_@30,31,32",110,0,0,0,0,0
"I3eq_d01_@30,31,32",111,0,0,0,0,0
"I3eq_d01_@30,31,32",112,0,0,0,0,0
"I3eq_d01_@30,31,32",113,0,0,0,0,0
"I3eq_d01_@30,31,32",114,0,0,0,0,0
"I3eq_d01_@30,31,32",115,0,0,0,0,0
"I3eq_d01_@30,31,32",116,0,0,0,0,0
"I3eq_d01_@30,31,32",117,0,0,0,0,0
"I3eq_d01_@30,31,32",118,0,0,0,0,0
"I3eq_d01_@30,31,32",119,0,0,0,0,0
"I3eq_d01_@30,31,32",120,0,0,0,0,0
"I3eq_d02_@30,32,34",0,0,0,0,0,0
"I3eq_d02_@30,32,34",1,0,0,0,0,0
"I3eq_d02_@30,32,34",2,0,0,0,0,0
"I3eq_d02_@30,32,34",3,0,0,0,0,0
"I3eq_d02_@30,32,34",4,0,0,0,0,0
"I3eq_d02_@30,32,34",5,0,0,0,0,0
"I3eq_d02_@30,32,34",6,0,0,0,0,0
"I3eq_d02_@30,32,34",7,0,0,0,0,0
"I3eq_d02_@30,32,34",8,0,0,0,0,0
"I3eq_d02_@30,32,34",9,0,0,0,0,0
"I3eq_d02_@30,32,34",10,0,0,0,0,0
"I3eq_d02_@30,32,34",11,0,0,0,0,0
"I3eq_d02_@30,32,34",12,0,0,0,0,0
"I3eq_d02_@30,32,34",13,0,0,0,0,0
"I3eq_d02_@30,32,34",14,0,0,0,0,0
"I3eq_d02_@30,32,34",15,0,0,0,0,0
"I3eq_d02_@30,32,34",16,0,0,0,0,0
"I3eq_d02_@30,32,34",17,0,0,0,0,0
"I3eq_d02_@30,32,34",18,0,0,0,0,0
"I3eq_d02_@30,32,34",19,0,0,0,0,0
"I3eq_d02_@30,32,34",20,0,0,0,0,0
"I3eq_d02_@30,32,34",21,0,0,0,0,0
"I3eq_d02_@30,32,34",22,0,0,0,0,0
"I3eq_d02_@30,32,34",23,0,0,0,0,0
"I3eq_d02_@30,32,34",24,0,0,0,0,0
"I3eq_d02_@30,32,34",25,0,0,0,0,0
"I3eq_d02_@30,32,34",26,0,0,0,0,0
"I3eq_d02_@30,32,34",27,0,0,0,0,0
"I3eq_d02_@30,32,34",28,0,0,0,0,0
"I3eq_d02_@30,32,34",29,0,0,0,0,0
"I3eq_d02_@30,32,34",30,0,0,0,0,0
"I3eq_d02_@30,32,34",31,0,0,0,0,0
"I3eq_d02_@30,32,34",32,0,0,0,0,0
"I3eq_d02_@30,32,34",33,0,0,0,0,0
"I3eq_d02_@30,32,34",34,0,0,0,0,0
"I3eq_d02_@30,32,34",35,0,0,0,0,0
"I3eq_d02_@30,32,34",36,0,0,0,0,0
"I3eq_d02_@30,32,34",37,0,0,0,0,0
"I3eq_d02_@30,32,34",38,0,0,0,0,0
"I3eq_d02_@30,32,34",39,0,0,0,0,0
"I3eq_d02_@30,32,34",40,0,0,0,0,0
"I3eq_d02_@30,32,34",41,0,0,0,0,0
"I3eq_d02_@30,32,34",42,0,0,0,0,0
"I3eq_d02_@30,32,34",43,0,0,0,0,0
"I3eq_d02_@30,32,34",44,0,0,0,0,0
"I3eq_d02_@30,32,34",45,0,0,0,0,0
"I3eq_d02_@30,32,34",46,0,0,0,0,0
"I3eq_d02_@30,32,34",47,0,0,0,0,0
"I3eq_d02_@30,32,34",48,0,0,0,0,0
"I3eq_d02_@30,32,34",49,0,0,0,0,0
"I3eq_d02_@30,32,34",50,0,0,0,0,0
"I3eq_d02_@30,32,34",51,0,0,0,0,0
"I3eq_d02_@30,32,34",52,0,0,0,0,0
"I3eq_d02_@30,32,34",53,0,0,0,0,0
"I3eq_d02_@30,32,34",54,0,0,0,0,0
"I3eq_d02_@30,32,34",55,0,0,0,0,0
"I3eq_d02_@30,32,34",56,0,0,0,0,0
"I3eq_d02_@30,32,34",57,0,0,0,0,0
"I3eq_d02_@30,32,34",58,0,0,0,0,0
"I3eq_d02_@30,32,34",59,0,0,0,0,0
"I3eq_d02_@30,32,34",60,0,0,0,0,0
"I3eq_d02_@30,32,34",61,0,0,0,0,0
"I3eq_d02_@30,32,34",62,0,0,0,0,0
"I3eq_d02_@30,32,34",63,0,0,0,0,0
"I3eq_d02_@30,32,34",64,0,0,0,0,0
